iteration,loss,accuracy
368,2.35549,26.5625
369,2.43935,14.0625
370,2.43871,18.75
371,2.44135,12.5
372,2.40114,17.1875
373,2.4059,23.4375
374,2.33632,18.75
375,2.46673,4.6875
376,2.47234,14.0625
377,2.37383,10.9375
378,2.36575,17.1875
379,2.34029,17.1875
380,2.4085,14.0625
381,2.42012,15.625
382,2.44718,14.0625
383,2.35373,17.1875
384,2.38855,20.3125
385,2.34485,17.1875
386,2.33832,21.875
387,2.37511,17.1875
388,2.31527,17.1875
389,2.45971,15.625
390,2.49383,17.1875
391,2.33403,26.5625
392,2.38979,18.75
393,2.45856,18.75
394,2.37195,15.625
395,2.36796,14.0625
396,2.32141,25.0
397,2.2284,28.125
398,2.39941,15.625
399,2.37931,15.625
400,2.39797,18.75
401,2.55986,14.0625
402,2.38082,20.3125
403,2.39136,23.4375
404,2.37919,28.125
405,2.40281,18.75
406,2.39442,17.1875
407,2.4098,17.1875
408,2.50505,12.5
409,2.3964,18.75
410,2.4043,10.9375
411,2.40557,23.4375
412,2.29088,20.3125
413,2.40986,10.9375
414,2.38922,21.875
415,2.30639,20.3125
416,2.34275,21.875
417,2.45926,7.8125
418,2.38885,14.0625
419,2.33749,17.1875
420,2.44749,15.625
421,2.39366,18.75
422,2.29506,26.5625
423,2.40025,23.4375
424,2.40168,20.3125
425,2.42864,15.625
426,2.36415,23.4375
427,2.364,12.5
428,2.30756,20.3125
429,2.45204,12.5
430,2.4042,20.3125
431,2.37094,15.625
432,2.40807,18.75
433,2.38189,20.3125
434,2.37497,17.1875
435,2.45714,12.5
436,2.4566,10.9375
437,2.34009,20.3125
438,2.37805,17.1875
439,2.43296,12.5
440,2.36638,21.875
441,2.42166,15.625
442,2.40914,25.0
443,2.31418,23.4375
444,2.36591,20.3125
445,2.51693,10.9375
446,2.47294,10.9375
447,2.40504,18.75
448,2.46441,18.75
449,2.48403,15.625
450,2.4414,14.0625
451,2.51689,6.25
452,2.38165,18.75
453,2.28995,25.0
454,2.35201,20.3125
455,2.40463,7.8125
456,2.31954,18.75
457,2.40499,10.9375
458,2.38446,21.875
459,2.38302,15.625
460,2.35059,23.4375
461,2.342,28.125
462,2.23528,23.4375
463,2.39438,15.625
464,2.37995,17.1875
465,2.26624,25.0
466,2.33699,15.625
467,2.44736,9.375
468,2.39644,17.1875
469,2.51555,6.25
470,2.47271,12.5
471,2.39813,18.75
472,2.39936,14.0625
473,2.46818,14.0625
474,2.39788,14.0625
475,2.44751,17.1875
476,2.3785,17.1875
477,2.46467,18.75
478,2.43789,10.9375
479,2.51858,10.9375
480,2.41001,17.1875
481,2.34777,26.5625
482,2.56379,9.375
483,2.40699,15.625
484,2.35418,23.4375
485,2.45944,9.375
486,2.37898,17.1875
487,2.41931,15.625
488,2.36102,23.4375
489,2.43265,15.625
490,2.45332,10.9375
491,2.44766,18.75
492,2.41994,14.0625
493,2.42456,12.5
494,2.5197,15.625
495,2.23786,28.125
496,2.35464,10.9375
497,2.45063,14.0625
498,2.40938,15.625
499,2.41629,15.625
500,2.35007,23.4375
501,2.27353,23.4375
502,2.44874,25.0
503,2.46645,10.9375
504,2.36514,23.4375
505,2.33148,15.625
506,2.38968,21.875
507,2.38131,12.5
508,2.44646,9.375
509,2.2963,25.0
510,2.37257,15.625
511,2.38483,21.875
512,2.34622,20.3125
513,2.33216,18.75
514,2.4209,20.3125
515,2.33394,15.625
516,2.44292,17.1875
517,2.33383,23.4375
518,2.47438,9.375
519,2.25839,25.0
520,2.36137,17.1875
521,2.44406,9.375
522,2.36711,25.0
523,2.40061,9.375
524,2.35207,14.0625
525,2.38552,17.1875
526,2.35888,20.3125
527,2.34954,15.625
528,2.36064,15.625
529,2.38557,20.3125
530,2.37922,10.9375
531,2.24598,23.4375
532,2.47684,15.625
533,2.43533,17.1875
534,2.36777,17.1875
535,2.40021,17.1875
536,2.58539,12.5
537,2.3848,21.875
538,2.35577,17.1875
539,2.34579,23.4375
540,2.28763,25.0
541,2.27823,23.4375
542,2.34575,15.625
543,2.45047,10.9375
544,2.41768,12.5
545,2.45007,10.9375
546,2.47858,17.1875
547,2.37621,20.3125
548,2.39472,21.875
549,2.43285,14.0625
550,2.40691,17.1875
551,2.42554,12.5
552,2.37256,21.875
553,2.3521,23.4375
554,2.5015,7.8125
555,2.42999,20.3125
556,2.38417,17.1875
557,2.29505,17.1875
558,2.43876,25.0
559,2.33245,10.9375
560,2.4946,15.625
561,2.4482,10.9375
562,2.47177,15.625
563,2.34966,14.0625
564,2.28355,26.5625
565,2.36506,20.3125
566,2.24142,28.125
567,2.40857,15.625
568,2.56178,14.0625
569,2.33223,15.625
570,2.50077,15.625
571,2.3775,18.75
572,2.32805,15.625
573,2.44791,7.8125
574,2.31872,20.3125
575,2.48184,9.375
576,2.42491,17.1875
577,2.35875,18.75
578,2.42745,12.5
579,2.37827,18.75
580,2.39948,18.75
581,2.48362,10.9375
582,2.4231,21.875
583,2.46214,10.9375
584,2.36732,14.0625
585,2.31585,17.1875
586,2.26499,21.875
587,2.33881,15.625
588,2.40225,23.4375
589,2.53712,15.625
590,2.38274,21.875
591,2.33591,21.875
592,2.45337,9.375
593,2.38945,20.3125
594,2.40271,14.0625
595,2.44089,15.625
596,2.35818,18.75
597,2.47125,9.375
598,2.48524,15.625
599,2.32008,20.3125
600,2.27489,21.875
601,2.35276,15.625
602,2.40812,20.3125
603,2.42834,25.0
604,2.42789,15.625
605,2.36427,20.3125
606,2.48192,6.25
607,2.42132,12.5
608,2.38275,18.75
609,2.3503,18.75
610,2.35961,14.0625
611,2.3722,17.1875
612,2.39232,25.0
613,2.3825,17.1875
614,2.33294,17.1875
615,2.43095,12.5
616,2.34338,15.625
617,2.46985,7.8125
618,2.50453,12.5
619,2.3524,15.625
620,2.40747,14.0625
621,2.3271,17.1875
622,2.35442,21.875
623,2.36085,17.1875
624,2.39359,21.875
625,2.31442,21.875
626,2.47953,14.0625
627,2.3483,17.1875
628,2.3306,21.875
629,2.31734,20.3125
630,2.37076,15.625
631,2.41251,17.1875
632,2.38292,17.1875
633,2.41792,14.0625
634,2.37061,18.75
635,2.36923,9.375
636,2.48507,20.3125
637,2.4145,12.5
638,2.3677,17.1875
639,2.36437,15.625
640,2.40544,21.875
641,2.36728,18.75
642,2.46456,10.9375
643,2.41522,17.1875
644,2.40027,15.625
645,2.41403,15.625
646,2.48618,6.25
647,2.48334,9.375
648,2.32305,23.4375
649,2.32751,21.875
650,2.2528,15.625
651,2.4553,14.0625
652,2.42122,18.75
653,2.36515,17.1875
654,2.36757,15.625
655,2.3206,20.3125
656,2.45774,10.9375
657,2.44443,12.5
658,2.45533,17.1875
659,2.41269,17.1875
660,2.39558,14.0625
661,2.33018,26.5625
662,2.45107,14.0625
663,2.4169,17.1875
664,2.40024,17.1875
665,2.41722,9.375
666,2.29925,15.625
667,2.49725,14.0625
668,2.38729,18.75
669,2.35852,15.625
670,2.35864,21.875
671,2.39289,10.9375
672,2.39136,15.625
673,2.32484,21.875
674,2.33995,21.875
675,2.43704,18.75
676,2.36639,15.625
677,2.36562,10.9375
678,2.41788,4.6875
679,2.34849,18.75
680,2.41572,18.75
681,2.30729,25.0
682,2.45309,14.0625
683,2.44283,14.0625
684,2.42707,12.5
685,2.39517,21.875
686,2.48783,10.9375
687,2.34246,17.1875
688,2.32486,23.4375
689,2.43608,14.0625
690,2.4262,14.0625
691,2.3749,18.75
692,2.45074,15.625
693,2.32864,25.0
694,2.40377,14.0625
695,2.41893,15.625
696,2.43696,12.5
697,2.31447,21.875
698,2.43739,17.1875
699,2.45047,17.1875
700,2.34015,15.625
701,2.33438,10.9375
702,2.4258,15.625
703,2.45326,14.0625
704,2.31436,17.1875
705,2.48497,10.9375
706,2.34865,21.875
707,2.42916,10.9375
708,2.38741,18.75
709,2.3366,34.375
710,2.44087,15.625
711,2.32962,15.625
712,2.46398,17.1875
713,2.37713,12.5
714,2.40823,14.0625
715,2.35798,17.1875
716,2.39384,12.5
717,2.50924,7.8125
718,2.32591,15.625
719,2.44846,20.3125
720,2.42452,15.625
721,2.36665,15.625
722,2.45568,10.9375
723,2.48771,15.625
724,2.36478,23.4375
725,2.3905,14.0625
726,2.45048,14.0625
727,2.31519,25.0
728,2.35198,18.75
729,2.38776,15.625
730,2.46433,17.1875
731,2.31593,17.1875
732,2.40745,18.75
733,2.21289,29.6875
734,2.29054,29.6875
735,2.46838,9.375
736,2.38882,17.1875
737,2.45939,10.9375
738,2.4149,23.4375
739,2.47756,7.8125
740,2.41295,12.5
741,2.46008,9.375
742,2.372,10.9375
743,2.3286,20.3125
744,2.38074,17.1875
745,2.34686,17.1875
746,2.32238,20.3125
747,2.44443,14.0625
748,2.37635,17.1875
749,2.43465,10.9375
750,2.27613,18.75
751,2.46083,9.375
752,2.28664,20.3125
753,2.3709,20.3125
754,2.3931,17.1875
755,2.36797,14.0625
756,2.40597,12.5
757,2.39235,20.3125
758,2.45862,14.0625
759,2.39965,12.5
760,2.39509,17.1875
761,2.34442,17.1875
762,2.40313,25.0
763,2.40146,15.625
764,2.34206,20.3125
765,2.38299,14.0625
766,2.45777,14.0625
767,2.33042,18.75
768,2.44268,12.5
769,2.35449,20.3125
770,2.30826,10.9375
771,2.30916,20.3125
772,2.28887,21.875
773,2.40954,17.1875
774,2.36365,15.625
775,2.38756,20.3125
776,2.30663,28.125
777,2.33592,15.625
778,2.32011,20.3125
779,2.29619,28.125
780,2.35096,14.0625
781,2.37667,14.0625
782,2.37032,15.625
783,2.442,17.1875
784,2.40125,15.625
785,2.42764,15.625
786,2.34161,25.0
787,2.38295,14.0625
788,2.40737,18.75
789,2.41656,17.1875
790,2.46904,9.375
791,2.37492,14.0625
792,2.42896,14.0625
793,2.38473,17.1875
794,2.27274,28.125
795,2.48244,17.1875
796,2.31134,26.5625
797,2.40387,15.625
798,2.40496,23.4375
799,2.27047,28.125
800,2.37142,18.75
801,2.44399,14.0625
802,2.44782,18.75
803,2.46438,15.625
804,2.36672,18.75
805,2.39904,15.625
806,2.35613,25.0
807,2.46107,14.0625
808,2.39663,25.0
809,2.41478,15.625
810,2.41572,12.5
811,2.42066,18.75
812,2.33659,21.875
813,2.5068,14.0625
814,2.28834,18.75
815,2.38872,23.4375
816,2.45735,9.375
817,2.3718,20.3125
818,2.35234,20.3125
819,2.43273,12.5
820,2.2702,26.5625
821,2.40901,14.0625
822,2.30754,21.875
823,2.42413,12.5
824,2.26706,18.75
825,2.32714,17.1875
826,2.3202,25.0
827,2.45464,17.1875
828,2.41324,20.3125
829,2.37862,21.875
830,2.39768,21.875
831,2.41549,18.75
832,2.41554,14.0625
833,2.37748,21.875
834,2.45688,15.625
835,2.39352,15.625
836,2.37241,21.875
837,2.3273,14.0625
838,2.50421,12.5
839,2.38958,18.75
840,2.38344,17.1875
841,2.50319,17.1875
842,2.43984,14.0625
843,2.45037,18.75
844,2.35491,20.3125
845,2.39302,18.75
846,2.40232,18.75
847,2.37852,20.3125
848,2.4871,17.1875
849,2.37161,15.625
850,2.33408,18.75
851,2.4121,15.625
852,2.37133,20.3125
853,2.30268,18.75
854,2.39589,14.0625
855,2.41348,10.9375
856,2.35528,14.0625
857,2.32639,23.4375
858,2.30973,21.875
859,2.41399,7.8125
860,2.42019,15.625
861,2.38266,18.75
862,2.33251,18.75
863,2.44799,17.1875
864,2.45032,12.5
865,2.38496,18.75
866,2.34774,21.875
867,2.34555,21.875
868,2.41527,14.0625
869,2.43505,15.625
870,2.42395,12.5
871,2.35945,15.625
872,2.40143,14.0625
873,2.32637,23.4375
874,2.27433,18.75
875,2.32686,14.0625
876,2.38999,26.5625
877,2.34095,21.875
878,2.37624,18.75
879,2.35655,23.4375
880,2.33126,32.8125
881,2.39183,17.1875
882,2.3611,15.625
883,2.30795,18.75
884,2.41901,15.625
885,2.36208,23.4375
886,2.35561,23.4375
887,2.37181,17.1875
888,2.37526,21.875
889,2.35545,20.3125
890,2.44657,18.75
891,2.28836,26.5625
892,2.32011,28.125
893,2.42319,25.0
894,2.31707,18.75
895,2.37971,23.4375
896,2.43711,14.0625
897,2.22979,28.125
898,2.3807,15.625
899,2.37783,20.3125
900,2.39512,18.75
901,2.43805,15.625
902,2.37433,12.5
903,2.50304,10.9375
904,2.4211,9.375
905,2.40694,18.75
906,2.41943,17.1875
907,2.42483,17.1875
908,2.36434,23.4375
909,2.29581,21.875
910,2.38691,7.8125
911,2.38207,17.1875
912,2.40743,15.625
913,2.3195,20.3125
914,2.35908,12.5
915,2.39896,14.0625
916,2.44296,14.0625
917,2.38984,17.1875
918,2.37055,17.1875
919,2.4717,12.5
920,2.39592,14.0625
921,2.48887,4.6875
922,2.47823,10.9375
923,2.32385,15.625
924,2.40857,12.5
925,2.41153,15.625
926,2.39422,14.0625
927,2.34949,20.3125
928,2.3715,20.3125
929,2.44692,12.5
930,2.3917,14.0625
931,2.33746,26.5625
932,2.39493,20.3125
933,2.4293,12.5
934,2.37795,18.75
935,2.43003,20.3125
936,2.26946,21.875
937,2.41609,14.0625
938,2.33906,15.625
939,2.38585,12.5
940,2.41433,12.5
941,2.34765,18.75
942,2.39637,17.1875
943,2.38425,20.3125
944,2.38953,10.9375
945,2.42181,15.625
946,2.37958,14.0625
947,2.41396,14.0625
948,2.42721,18.75
949,2.25073,23.4375
950,2.33414,21.875
951,2.37245,15.625
952,2.49345,14.0625
953,2.49304,9.375
954,2.37225,18.75
955,2.38743,7.8125
956,2.45213,12.5
957,2.38599,26.5625
958,2.32777,17.1875
959,2.41981,12.5
960,2.36049,17.1875
961,2.39011,25.0
962,2.40461,17.1875
963,2.33819,20.3125
964,2.36406,14.0625
965,2.43171,15.625
966,2.42284,20.3125
967,2.37319,20.3125
968,2.29382,26.5625
969,2.32711,21.875
970,2.4941,10.9375
971,2.37993,10.9375
972,2.49984,14.0625
973,2.34371,23.4375
974,2.41569,17.1875
975,2.41368,14.0625
976,2.39706,15.625
977,2.44586,17.1875
978,2.32411,20.3125
979,2.45243,20.3125
980,2.37541,18.75
981,2.38239,23.4375
982,2.44251,10.9375
983,2.45843,10.9375
984,2.34659,25.0
985,2.51077,9.375
986,2.36427,21.875
987,2.36781,17.1875
988,2.38688,17.1875
989,2.35545,23.4375
990,2.3482,18.75
991,2.35635,21.875
992,2.41193,20.3125
993,2.37981,14.0625
994,2.29879,18.75
995,2.4144,12.5
996,2.42483,10.9375
997,2.33853,18.75
998,2.39956,18.75
999,2.45825,14.0625
1000,2.38565,21.875
1001,2.51945,12.5
1002,2.36566,20.3125
1003,2.38666,18.75
1004,2.4615,14.0625
1005,2.28407,17.1875
1006,2.42697,17.1875
1007,2.34094,17.1875
1008,2.33303,23.4375
1009,2.4078,17.1875
1010,2.44971,9.375
1011,2.42367,18.75
1012,2.45991,12.5
1013,2.31071,21.875
1014,2.36685,21.875
1015,2.40822,10.9375
1016,2.44434,12.5
1017,2.42713,17.1875
1018,2.30531,21.875
1019,2.3096,17.1875
1020,2.34636,17.1875
1021,2.44345,12.5
1022,2.45281,9.375
1023,2.40052,17.1875
1024,2.4498,17.1875
1025,2.37601,20.3125
1026,2.43144,18.75
1027,2.47314,15.625
1028,2.44091,15.625
1029,2.33563,15.625
1030,2.39305,15.625
1031,2.40114,12.5
1032,2.43463,10.9375
1033,2.40527,10.9375
1034,2.34018,18.75
1035,2.30531,21.875
1036,2.33697,18.75
1037,2.27505,21.875
1038,2.45885,15.625
1039,2.29503,25.0
1040,2.3629,15.625
1041,2.4228,14.0625
1042,2.38251,17.1875
1043,2.45896,15.625
1044,2.45182,10.9375
1045,2.42384,17.1875
1046,2.40653,18.75
1047,2.38951,17.1875
1048,2.42683,12.5
1049,2.42679,20.3125
1050,2.29488,23.4375
1051,2.35515,26.5625
1052,2.44878,15.625
1053,2.37199,14.0625
1054,2.47323,15.625
1055,2.26351,21.875
1056,2.4509,17.1875
1057,2.40577,12.5
1058,2.45093,12.5
1059,2.353,17.1875
1060,2.37711,21.875
1061,2.34955,21.875
1062,2.30264,18.75
1063,2.40596,15.625
1064,2.47456,14.0625
1065,2.45672,17.1875
1066,2.36645,20.3125
1067,2.35074,17.1875
1068,2.41831,12.5
1069,2.39857,21.875
1070,2.31731,18.75
1071,2.40305,14.0625
1072,2.31574,18.75
1073,2.38129,25.0
1074,2.44781,6.25
1075,2.41031,23.4375
1076,2.36247,15.625
1077,2.37705,14.0625
1078,2.38535,20.3125
1079,2.43527,17.1875
1080,2.46736,12.5
1081,2.39248,14.0625
1082,2.34211,31.25
1083,2.44675,14.0625
1084,2.42904,17.1875
1085,2.36753,26.5625
1086,2.4409,9.375
1087,2.38031,18.75
1088,2.42766,21.875
1089,2.38672,18.75
1090,2.36917,20.3125
1091,2.47256,12.5
1092,2.33631,21.875
1093,2.40548,23.4375
1094,2.34089,18.75
1095,2.46427,14.0625
1096,2.32575,21.875
1097,2.402,14.0625
1098,2.36654,20.3125
1099,2.35419,18.75
1100,2.36788,14.0625
1101,2.33496,17.1875
1102,2.4378,18.75
1103,2.40284,20.3125
1104,2.29545,25.0
1105,2.46218,21.875
1106,2.39427,14.0625
1107,2.3666,18.75
1108,2.42743,15.625
1109,2.42921,14.0625
1110,2.39181,18.75
1111,2.30198,23.4375
1112,2.3756,15.625
1113,2.39804,14.0625
1114,2.45671,18.75
1115,2.41591,21.875
1116,2.31832,18.75
1117,2.48249,17.1875
1118,2.3328,17.1875
1119,2.43709,18.75
1120,2.37791,14.0625
1121,2.31302,23.4375
1122,2.39287,14.0625
1123,2.43833,12.5
1124,2.47327,10.9375
1125,2.46175,15.625
1126,2.4263,15.625
1127,2.43625,4.6875
1128,2.48406,18.75
1129,2.43118,18.75
1130,2.41741,12.5
1131,2.39954,18.75
1132,2.45237,9.375
1133,2.31739,18.75
1134,2.43504,12.5
1135,2.41282,9.375
1136,2.37923,15.625
1137,2.44768,23.4375
1138,2.50126,18.75
1139,2.45858,14.0625
1140,2.42684,15.625
1141,2.34926,20.3125
1142,2.40885,15.625
1143,2.42987,12.5
1144,2.33177,14.0625
1145,2.28924,28.125
1146,2.41092,15.625
1147,2.37729,21.875
1148,2.42738,12.5
1149,2.40459,14.0625
1150,2.3789,9.375
1151,2.31499,25.0
1152,2.44412,17.1875
1153,2.27347,29.6875
1154,2.31938,29.6875
1155,2.39472,7.8125
1156,2.38116,20.3125
1157,2.35441,12.5
1158,2.33516,17.1875
1159,2.26856,26.5625
1160,2.3705,20.3125
1161,2.28072,26.5625
1162,2.39142,10.9375
1163,2.33263,23.4375
1164,2.43054,12.5
1165,2.50088,10.9375
1166,2.32166,25.0
1167,2.40434,18.75
1168,2.38437,15.625
1169,2.41694,14.0625
1170,2.41353,15.625
1171,2.45235,17.1875
1172,2.44131,12.5
1173,2.37743,18.75
1174,2.37538,21.875
1175,2.41098,17.1875
1176,2.41643,15.625
1177,2.34022,18.75
1178,2.34723,26.5625
1179,2.46578,12.5
1180,2.40388,18.75
1181,2.34427,17.1875
1182,2.45495,10.9375
1183,2.39662,15.625
1184,2.34969,23.4375
1185,2.41146,10.9375
1186,2.40264,17.1875
1187,2.40177,15.625
1188,2.47598,17.1875
1189,2.33373,21.875
1190,2.38092,15.625
1191,2.31227,26.5625
1192,2.3009,18.75
1193,2.49139,9.375
1194,2.33244,25.0
1195,2.31929,15.625
1196,2.4521,12.5
1197,2.44084,18.75
1198,2.24921,26.5625
