iteration,loss,accuracy
170,0.959282,81.25
171,1.22916,74.21875
172,1.41563,67.96875
173,1.07589,76.5625
174,1.13932,78.90625
175,0.987757,78.90625
176,1.16072,75.0
177,1.11745,75.78125
178,1.19285,75.78125
179,1.25125,75.0
180,1.1521,75.78125
181,1.27178,74.21875
182,1.10679,78.125
183,1.02045,81.25
184,1.05415,76.5625
185,1.08195,78.125
186,0.987416,79.6875
187,1.05747,78.90625
188,1.18847,74.21875
189,1.16872,78.90625
190,1.08283,80.46875
191,1.10378,76.5625
192,0.998874,83.59375
193,1.23025,78.125
194,1.05783,75.0
195,1.20708,73.4375
196,1.04649,79.6875
197,1.26959,72.65625
198,0.827031,86.71875
199,1.12578,80.46875
200,1.00912,78.125
201,1.05991,81.25
202,1.14088,76.5625
203,1.18021,75.0
204,1.24219,71.875
205,0.887744,84.375
206,1.15961,75.78125
207,1.1532,73.4375
208,1.16725,78.125
209,0.965421,82.03125
210,1.01664,79.6875
211,1.02997,80.46875
212,1.08178,78.125
213,0.985829,82.03125
214,1.02587,80.46875
215,0.912748,85.9375
216,0.984567,85.15625
217,1.06305,80.46875
218,1.06806,79.6875
219,1.06782,81.25
220,1.04074,82.8125
221,1.06829,79.6875
222,1.18229,77.34375
223,1.23024,76.5625
224,1.07417,79.6875
225,0.935959,83.59375
226,1.02895,77.34375
227,0.921145,82.8125
228,0.705922,92.96875
229,1.21765,76.5625
230,0.991746,79.6875
231,1.04149,78.125
232,0.851334,84.375
233,1.22059,75.78125
234,1.09716,78.125
235,0.984274,78.90625
236,1.01275,80.46875
237,1.04751,77.34375
238,1.19328,76.5625
239,0.95105,80.46875
240,0.943559,82.8125
241,0.999938,79.6875
242,0.981146,82.03125
243,0.878271,85.15625
244,1.06804,77.34375
245,0.972831,82.8125
246,0.907077,84.375
247,1.11162,80.46875
248,0.97115,85.9375
249,0.983089,82.03125
250,1.02891,78.90625
251,1.26903,74.21875
252,0.990534,84.375
253,0.95194,81.25
254,0.886432,81.25
255,1.06764,78.125
256,0.943543,84.375
257,0.825056,85.15625
258,0.980184,80.46875
259,1.21178,79.6875
260,0.785983,87.5
261,1.07663,77.34375
262,0.91977,79.6875
263,1.20199,78.125
264,1.08295,80.46875
265,1.05953,82.03125
266,0.844699,85.9375
267,0.910756,86.71875
268,0.797384,89.84375
269,1.1485,76.5625
270,0.817413,83.59375
271,1.05707,77.34375
272,1.07945,73.4375
273,1.05048,78.90625
274,0.89844,85.15625
275,0.788935,90.625
276,0.812546,85.9375
277,1.02218,83.59375
278,1.0923,82.8125
279,0.958978,81.25
280,1.11842,77.34375
281,0.961551,80.46875
282,0.804759,85.9375
283,0.79945,88.28125
284,1.06828,78.125
285,0.830252,86.71875
286,1.11886,81.25
287,0.79824,85.15625
288,0.758322,89.0625
289,0.968801,85.15625
290,0.910199,80.46875
291,1.01394,85.9375
292,0.838242,85.15625
293,0.794273,85.9375
294,1.20357,75.78125
295,0.75814,88.28125
296,0.992568,77.34375
297,0.743553,86.71875
298,0.829739,88.28125
299,0.802206,85.15625
300,0.831113,84.375
301,1.11306,72.65625
302,0.886893,82.03125
303,0.907401,81.25
304,0.893924,81.25
305,0.866247,82.03125
306,1.01334,81.25
307,0.99961,82.03125
308,1.13521,73.4375
309,1.14538,77.34375
310,1.0265,77.34375
311,0.979225,81.25
312,0.986272,84.375
313,0.9303,86.71875
314,0.730036,87.5
315,0.85138,88.28125
316,0.882048,84.375
317,1.01506,82.8125
318,0.937356,81.25
319,0.800639,87.5
320,0.955049,79.6875
321,0.893573,84.375
322,0.823887,83.59375
323,0.965628,82.03125
324,0.929575,82.8125
325,0.771387,85.15625
326,0.912805,82.8125
327,0.899388,81.25
328,0.969832,78.90625
329,0.909647,85.15625
330,0.798261,85.15625
331,0.821565,82.03125
332,0.896979,78.90625
333,0.969082,82.03125
334,0.875734,83.59375
335,0.897055,81.25
336,0.821487,86.71875
337,0.660179,90.625
338,0.941412,81.25
339,0.8208,88.28125
340,0.837316,85.9375
341,1.05498,85.15625
342,0.737827,87.5
343,1.1511,75.0
344,0.761608,88.28125
345,0.921162,82.03125
346,1.02888,76.5625
347,0.795546,86.71875
348,0.760335,85.9375
349,1.03647,79.6875
350,1.0277,82.03125
351,0.801052,82.8125
352,0.73808,89.0625
353,0.854727,88.28125
354,0.892703,83.59375
355,0.819934,85.15625
356,0.820613,86.71875
357,0.920129,77.34375
358,0.783638,87.5
359,0.943768,83.59375
360,0.787654,82.03125
361,0.672603,86.71875
362,0.750784,87.5
363,0.777804,85.15625
364,0.847823,82.03125
365,0.737681,84.375
366,0.838688,82.03125
367,0.551612,92.96875
368,0.818599,84.375
369,0.844498,82.8125
370,0.939762,83.59375
371,0.850651,82.03125
372,0.855947,82.8125
373,0.796417,87.5
374,0.703962,89.0625
375,0.836017,83.59375
376,0.796691,89.84375
377,0.920783,82.03125
378,0.900994,78.90625
379,0.92135,84.375
380,0.801464,85.9375
381,1.01084,76.5625
382,0.917297,80.46875
383,0.744132,86.71875
384,0.731831,85.9375
385,0.730175,86.71875
386,0.896286,86.71875
387,0.817231,82.8125
388,0.964938,80.46875
389,0.82172,85.15625
390,0.774138,85.9375
391,0.842116,82.8125
392,0.921497,83.59375
393,0.805703,83.59375
394,0.83692,83.59375
395,0.746175,87.5
396,0.870573,84.375
397,0.787763,85.9375
398,0.779477,89.0625
399,0.881371,79.6875
400,1.07501,82.03125
401,0.877168,85.15625
402,0.701536,88.28125
403,0.859395,82.8125
404,0.852417,83.59375
405,0.897375,79.6875
406,0.691106,85.15625
407,1.11781,82.03125
408,0.797359,85.9375
409,0.80621,85.15625
410,0.812707,82.8125
411,1.02216,79.6875
412,0.816357,85.15625
413,0.742165,86.71875
414,0.797001,83.59375
415,0.746713,85.9375
416,0.718481,85.9375
417,0.982484,79.6875
418,0.60316,89.84375
419,1.28777,75.78125
420,0.866662,80.46875
421,0.802189,85.9375
422,0.786259,87.5
423,0.82536,82.8125
424,0.708661,85.15625
425,0.802972,84.375
426,0.76292,87.5
427,0.766011,85.9375
428,0.921304,82.03125
429,0.925641,88.28125
430,0.75367,83.59375
431,0.804248,86.71875
432,0.854671,85.9375
433,0.593387,92.1875
434,0.709485,89.84375
435,0.851895,79.6875
436,0.9242,78.125
437,0.836768,84.375
438,0.673446,86.71875
439,0.781489,83.59375
440,0.724891,89.84375
441,0.647932,92.96875
442,0.796276,85.9375
443,0.887861,85.15625
444,0.676709,89.84375
445,0.836459,85.15625
446,0.806806,84.375
447,0.753987,85.9375
448,0.739731,85.15625
449,0.647914,93.75
450,0.697786,88.28125
451,0.823403,82.8125
452,0.77672,85.9375
453,0.879903,83.59375
454,0.939003,84.375
455,0.703004,87.5
456,0.942913,82.03125
457,0.793329,86.71875
458,0.760191,87.5
459,0.662787,90.625
460,0.838579,85.15625
461,0.965888,82.03125
462,0.715707,86.71875
463,0.767703,86.71875
464,0.772442,85.15625
465,0.691219,86.71875
466,0.639372,89.0625
467,0.816099,86.71875
468,0.733438,84.375
469,0.949372,85.15625
470,0.720974,86.71875
471,0.778083,85.15625
472,0.851323,84.375
473,0.823912,82.8125
474,0.689174,88.28125
475,0.783282,88.28125
476,0.844514,85.15625
477,0.880911,82.03125
478,0.878625,80.46875
479,1.09829,71.875
480,0.776106,86.71875
481,0.725743,85.15625
482,0.960449,82.03125
483,0.711811,85.9375
484,0.620159,91.40625
485,0.860631,86.71875
486,0.617145,89.84375
487,0.81202,85.15625
488,0.712479,85.15625
489,0.627893,89.84375
490,0.729991,87.5
491,0.708222,85.15625
492,0.850254,85.15625
493,0.69587,88.28125
494,0.69023,87.5
495,0.685392,89.84375
496,0.966522,84.375
497,0.823653,80.46875
498,0.893161,82.8125
499,0.811547,82.03125
500,0.863446,84.375
501,0.820681,83.59375
502,0.610449,92.1875
503,0.611,91.40625
504,0.926311,85.15625
505,0.870373,85.9375
506,0.809653,82.8125
507,0.91628,78.125
508,0.779656,89.0625
509,0.692464,89.0625
510,0.718453,84.375
511,0.866406,83.59375
512,0.771878,85.15625
513,0.675117,89.0625
514,0.800482,82.8125
515,0.859989,80.46875
516,0.894273,78.90625
517,0.605568,88.28125
518,0.703949,89.0625
519,0.797024,83.59375
520,0.761173,85.15625
521,0.644643,87.5
522,0.877107,85.15625
523,0.842988,81.25
524,0.801327,84.375
525,0.839619,85.15625
526,0.600899,92.96875
527,0.565404,89.84375
528,0.71671,87.5
529,0.658172,87.5
530,0.857187,86.71875
531,0.685874,86.71875
532,0.857809,85.15625
533,0.696796,85.15625
534,0.785533,82.8125
535,0.76635,83.59375
536,0.809756,85.9375
537,0.769412,84.375
538,0.68781,85.9375
539,0.665067,90.625
540,0.647357,87.5
541,0.795843,84.375
542,0.912534,80.46875
543,0.889538,80.46875
544,0.720987,86.71875
545,0.560412,89.84375
546,0.703789,85.15625
547,0.728109,85.9375
548,0.678381,90.625
549,0.729096,87.5
550,0.626932,90.625
551,0.654583,88.28125
552,0.670664,89.0625
553,1.04884,81.25
554,0.723705,85.9375
555,0.613411,91.40625
556,0.634258,89.0625
557,0.775068,84.375
558,0.868771,82.03125
559,0.613881,88.28125
560,0.677604,85.15625
561,0.781493,85.15625
562,0.783256,85.9375
563,0.917688,78.90625
564,0.657073,88.28125
565,0.640636,92.96875
566,0.728431,85.9375
567,0.727703,89.0625
568,0.769163,84.375
569,0.76771,84.375
570,0.590547,91.40625
571,0.840945,82.03125
572,0.754979,88.28125
573,0.824315,82.8125
574,0.857104,82.8125
575,0.899744,83.59375
576,0.516411,92.96875
577,0.684912,84.375
578,0.6794,89.0625
579,0.821386,79.6875
580,0.58239,89.84375
581,0.534955,90.625
582,0.565358,89.84375
583,1.02931,80.46875
584,0.482533,95.3125
585,0.678148,86.71875
586,0.681223,87.5
587,0.585336,91.40625
588,0.672559,88.28125
589,0.692234,87.5
590,0.563563,93.75
591,0.821321,83.59375
592,0.651875,89.0625
593,0.99196,85.9375
594,0.524596,92.1875
595,0.645526,93.75
596,0.671188,87.5
597,0.765158,84.375
598,0.768348,87.5
599,0.607581,91.40625
600,0.651066,92.1875
601,0.871201,80.46875
602,0.581839,89.84375
603,0.741163,82.8125
604,0.799061,82.03125
605,0.778058,83.59375
606,0.679267,86.71875
607,0.576009,89.84375
608,0.638016,88.28125
609,0.752416,85.9375
610,0.814898,83.59375
611,0.720288,87.5
612,0.739937,85.15625
613,0.935005,82.8125
614,0.650335,89.0625
615,0.683282,86.71875
616,0.872554,87.5
617,0.620997,89.0625
618,0.652202,88.28125
619,0.781247,80.46875
620,1.04044,86.71875
621,0.692144,87.5
622,0.569337,87.5
623,0.748834,84.375
624,0.768043,83.59375
625,0.884285,85.15625
626,0.793497,83.59375
627,0.682115,85.15625
628,0.692218,89.84375
629,0.576371,91.40625
630,0.709164,88.28125
631,0.774293,85.15625
632,0.634332,86.71875
633,0.788017,87.5
634,0.953177,82.8125
635,0.669078,85.15625
636,0.545071,89.84375
637,0.629117,88.28125
638,0.768916,82.03125
639,0.707905,89.0625
640,0.617043,87.5
641,0.536765,90.625
642,0.645685,87.5
643,0.675635,91.40625
644,0.715101,85.9375
645,0.882508,85.9375
646,0.720891,85.9375
647,0.750831,86.71875
648,0.672872,84.375
649,0.604734,87.5
650,0.618821,92.96875
651,0.67764,89.0625
652,0.591889,90.625
653,0.602281,89.84375
654,0.753282,86.71875
655,0.673223,85.9375
656,0.55053,90.625
657,0.856035,84.375
658,0.616944,90.625
659,0.637629,89.84375
660,0.56779,91.40625
661,0.620948,87.5
662,0.74761,84.375
663,0.655592,92.1875
664,0.792753,86.71875
665,0.632254,89.84375
666,0.688652,88.28125
667,0.790003,85.9375
668,0.612924,91.40625
669,0.710193,85.9375
670,0.688024,90.625
671,0.604301,90.625
672,0.61964,86.71875
673,0.693362,89.0625
674,0.61427,89.84375
675,0.824792,85.15625
676,0.612463,89.0625
677,0.490057,94.53125
678,0.60908,91.40625
679,0.821833,82.03125
680,0.60781,87.5
681,0.787325,86.71875
682,0.769179,83.59375
683,0.576591,89.0625
684,0.580478,92.1875
685,0.687167,84.375
686,0.71838,84.375
687,0.59352,89.84375
688,0.638694,87.5
689,0.846994,82.8125
690,0.789703,86.71875
691,0.687683,87.5
692,0.553123,89.84375
693,0.616159,87.5
694,0.637162,87.5
695,0.686282,87.5
696,0.779784,85.9375
697,0.43633,93.75
698,0.698781,87.5
699,0.72574,84.375
700,0.618468,88.28125
701,0.697868,88.28125
702,0.645195,89.84375
703,0.702095,85.9375
704,0.635738,85.9375
705,0.752024,85.15625
706,0.709139,86.71875
707,0.531773,93.75
708,0.539245,92.1875
709,0.980765,85.9375
710,0.726962,89.0625
711,0.751421,83.59375
712,0.718843,84.375
713,0.532169,90.625
714,0.580152,88.28125
715,0.706612,85.9375
716,0.579924,89.84375
717,0.686281,88.28125
718,0.576575,90.625
719,0.492783,92.96875
720,0.754257,83.59375
721,0.836119,82.8125
722,0.676944,89.84375
723,0.671634,87.5
724,0.511123,91.40625
725,0.70644,88.28125
726,0.675688,84.375
727,0.510343,92.1875
728,1.3017,77.34375
729,0.656916,87.5
730,0.695519,86.71875
731,0.701731,84.375
732,0.773331,87.5
733,0.685712,85.15625
734,0.669193,86.71875
735,0.79239,80.46875
736,0.572675,90.625
737,0.89047,85.15625
738,0.73427,86.71875
739,0.752413,85.9375
740,0.654986,87.5
741,0.607591,92.96875
742,0.624097,86.71875
743,0.793801,82.8125
744,0.840333,80.46875
745,0.502475,91.40625
746,0.509589,92.1875
747,0.482254,94.53125
748,0.658541,89.84375
749,0.697852,86.71875
750,0.891493,81.25
751,0.612883,89.84375
752,0.57119,91.40625
753,0.677252,87.5
754,0.579891,90.625
755,0.448507,92.96875
756,0.479964,93.75
757,0.756305,86.71875
758,0.542313,91.40625
759,0.717154,83.59375
760,0.6876,89.0625
761,0.530823,92.96875
762,0.631643,89.0625
763,0.585779,92.1875
764,0.631469,87.5
765,0.703134,85.15625
766,0.650641,89.84375
767,0.552714,88.28125
768,0.725858,84.375
769,0.599832,92.1875
770,0.714677,85.9375
771,0.566245,89.84375
772,0.550412,92.1875
773,0.601214,92.1875
774,0.71854,85.15625
775,0.749127,84.375
776,0.488833,90.625
777,0.603639,89.0625
778,0.630183,85.15625
779,0.715126,86.71875
780,0.719237,84.375
781,0.555169,89.84375
782,0.53876,89.0625
783,0.685086,87.5
784,0.593044,91.40625
785,0.632273,87.5
786,0.517414,92.1875
787,0.638586,85.9375
788,0.560032,89.84375
789,0.576705,89.0625
790,0.467347,95.3125
791,0.733393,84.375
792,0.554858,89.0625
793,0.728032,89.84375
794,0.878362,84.375
795,0.492368,92.1875
796,0.729327,89.0625
797,0.51956,92.1875
798,0.577559,89.84375
799,0.491756,93.75
800,0.812858,87.5
801,0.817552,81.25
802,0.584059,91.40625
803,0.645556,86.71875
804,0.592569,89.0625
805,0.831288,82.03125
806,0.584032,87.5
807,0.509327,91.40625
808,0.726523,84.375
809,0.713533,85.9375
810,0.544313,88.28125
811,0.658756,89.84375
812,0.669308,87.5
813,0.570957,89.84375
814,0.492528,89.84375
815,0.601797,89.84375
816,0.584719,89.84375
817,0.560568,90.625
818,0.713999,91.40625
819,0.814555,89.0625
820,0.586616,89.84375
821,0.63348,89.0625
822,0.878937,85.9375
823,0.764342,89.0625
824,0.52753,90.625
825,0.597974,89.0625
826,0.449946,93.75
827,0.67481,86.71875
828,0.501717,92.1875
829,0.566268,92.1875
830,0.771853,82.03125
831,0.704351,88.28125
832,0.524108,92.1875
833,0.491859,92.96875
834,0.633902,88.28125
835,0.701443,86.71875
836,0.758425,88.28125
837,0.52536,89.84375
838,0.559065,91.40625
839,0.518539,89.84375
840,0.635443,86.71875
841,0.540836,90.625
842,0.549128,88.28125
843,0.581873,92.1875
844,0.578541,92.1875
845,0.613132,86.71875
846,0.585684,90.625
847,0.449288,92.1875
848,0.622223,88.28125
849,0.628652,89.0625
850,0.790218,84.375
851,0.659653,85.9375
852,0.673969,86.71875
853,0.642067,86.71875
854,0.446657,95.3125
855,0.652161,85.15625
856,0.557944,90.625
857,0.619098,87.5
858,0.485813,92.96875
859,0.384,96.09375
860,0.703009,89.84375
861,0.618159,89.84375
862,0.686267,91.40625
863,0.536529,90.625
864,0.513356,90.625
865,0.777061,84.375
866,0.514446,90.625
867,0.51007,92.1875
868,0.481079,92.1875
869,0.545247,92.1875
870,0.550806,89.84375
871,0.643501,86.71875
872,0.766164,87.5
873,0.462852,92.96875
874,0.605929,86.71875
875,0.643068,85.15625
876,0.45373,93.75
877,0.571341,89.0625
878,0.605113,89.0625
879,0.85652,82.03125
880,0.845215,80.46875
881,0.638607,82.03125
882,0.594331,90.625
883,0.640978,90.625
884,0.73587,86.71875
885,0.490308,92.96875
886,0.518677,90.625
887,0.532046,89.84375
888,0.607341,88.28125
889,0.563886,90.625
890,0.443712,93.75
891,0.685017,88.28125
892,0.59298,89.84375
893,0.461786,93.75
894,0.597827,88.28125
895,0.678723,86.71875
896,0.561157,89.0625
897,0.558804,90.625
898,0.533282,90.625
899,0.669647,84.375
900,0.545441,91.40625
901,0.646723,89.0625
902,0.536372,89.0625
903,0.589652,87.5
904,0.641808,87.5
905,0.548093,91.40625
906,0.573106,85.9375
907,0.729908,86.71875
908,0.437586,90.625
909,0.532494,91.40625
910,0.532408,89.84375
911,0.545116,89.84375
912,0.872824,84.375
913,0.474041,96.09375
914,0.655312,85.15625
915,0.545656,87.5
916,0.615018,89.0625
917,0.72496,87.5
918,0.46253,90.625
919,0.568759,89.0625
920,0.735074,86.71875
921,0.793079,86.71875
922,0.504863,90.625
923,0.49351,91.40625
924,0.59211,89.0625
925,0.730369,87.5
926,0.610742,89.84375
927,0.593622,91.40625
928,0.639793,83.59375
929,0.552863,89.84375
930,0.578635,89.84375
931,0.491104,90.625
932,0.481926,92.1875
933,0.517905,90.625
934,0.533104,89.0625
935,0.580618,86.71875
936,0.456495,92.1875
937,0.564257,87.5
938,0.465892,91.40625
939,0.518024,89.0625
940,0.471616,92.96875
941,0.644877,85.9375
942,0.700086,82.8125
943,0.587966,88.28125
944,0.420136,92.1875
945,0.52265,92.96875
946,0.518806,92.1875
947,0.482769,92.96875
948,0.657162,84.375
949,0.576058,88.28125
950,0.692582,84.375
951,0.575011,89.84375
952,0.619671,89.84375
953,0.672156,87.5
954,0.631093,86.71875
955,0.450906,92.1875
956,0.684091,85.15625
957,0.587123,91.40625
958,0.652425,86.71875
959,0.561336,87.5
960,0.518682,89.84375
961,0.448967,94.53125
962,0.593091,88.28125
963,0.638209,89.0625
964,0.498175,92.96875
965,0.47485,92.1875
966,0.493105,92.1875
967,0.446961,93.75
968,0.545466,89.84375
969,0.617097,88.28125
970,0.541385,89.84375
971,0.723838,85.9375
972,0.607367,86.71875
973,0.415535,93.75
974,0.636501,86.71875
975,0.526823,89.0625
976,0.610133,85.9375
977,0.451497,92.1875
978,0.801732,85.15625
979,0.61734,87.5
980,0.536699,90.625
981,0.521908,89.0625
982,0.87307,85.15625
983,0.554426,87.5
984,0.505395,91.40625
985,0.47593,91.40625
986,0.527389,89.0625
987,0.42182,93.75
988,0.531536,89.0625
989,0.674356,85.15625
990,0.962748,83.59375
991,0.658048,84.375
992,0.61934,86.71875
993,0.610989,89.0625
994,0.412514,92.96875
995,0.541946,88.28125
996,0.624603,85.9375
997,0.481499,93.75
998,0.412092,93.75
999,0.727796,82.8125
1000,0.890446,89.0625
1001,0.601594,87.5
1002,0.528162,88.28125
1003,0.745942,88.28125
1004,0.323009,99.21875
1005,0.503916,92.1875
1006,0.578794,91.40625
1007,0.712113,84.375
1008,0.613056,88.28125
1009,0.542649,89.84375
1010,0.486009,86.71875
1011,0.560625,90.625
1012,0.455445,92.96875
1013,0.551327,92.96875
1014,0.567445,90.625
1015,0.462431,92.1875
1016,0.480072,90.625
1017,0.543322,90.625
1018,0.52569,91.40625
1019,0.490304,90.625
1020,0.55604,89.0625
1021,0.443364,90.625
1022,0.44872,90.625
1023,0.434248,92.1875
1024,0.47622,94.53125
1025,0.81685,88.28125
1026,0.577762,89.84375
1027,0.639581,86.71875
1028,0.736563,89.0625
1029,0.443789,91.40625
1030,0.45232,92.96875
1031,0.532816,87.5
1032,0.723403,85.15625
1033,0.527117,89.84375
1034,0.545705,88.28125
1035,0.43191,94.53125
1036,0.605636,85.15625
1037,0.398367,95.3125
1038,0.445408,92.1875
1039,0.431908,92.96875
1040,0.805507,87.5
1041,0.522934,89.84375
1042,0.503934,89.84375
1043,0.537375,88.28125
1044,0.649702,85.9375
1045,0.594229,89.0625
1046,0.504675,92.1875
1047,0.453324,92.96875
1048,0.764947,82.8125
1049,0.594933,88.28125
1050,0.827779,81.25
1051,0.565621,89.84375
1052,0.486935,91.40625
1053,0.588826,89.84375
1054,0.575957,88.28125
1055,0.37544,93.75
1056,0.636111,88.28125
1057,0.474294,91.40625
1058,0.481768,89.0625
1059,0.505081,89.84375
1060,0.398499,93.75
1061,0.548864,91.40625
1062,0.433696,92.96875
1063,0.549263,90.625
1064,0.544017,92.1875
1065,0.432847,89.84375
1066,0.529399,91.40625
1067,0.662514,89.84375
1068,0.608925,87.5
1069,0.609514,83.59375
1070,0.619312,88.28125
1071,0.672852,91.40625
1072,0.528876,89.84375
1073,0.492251,92.1875
1074,0.402146,95.3125
1075,0.735814,85.15625
1076,0.47595,92.1875
1077,0.777917,85.15625
1078,0.640496,86.71875
1079,0.620835,89.0625
1080,0.464944,90.625
1081,0.598116,89.0625
1082,0.515637,90.625
1083,0.699448,83.59375
1084,0.509598,89.84375
1085,0.380342,95.3125
1086,0.631434,84.375
1087,0.532216,89.0625
1088,0.484559,90.625
1089,0.543304,88.28125
1090,0.581373,88.28125
1091,0.488994,94.53125
1092,0.45089,92.1875
1093,0.760494,85.15625
1094,0.465435,90.625
1095,0.645635,85.9375
1096,0.578005,89.0625
1097,0.384817,95.3125
1098,0.406755,92.1875
1099,0.460492,89.84375
1100,0.466867,90.625
1101,0.605258,90.625
1102,0.45924,91.40625
1103,0.742064,87.5
1104,0.482041,91.40625
1105,0.544189,89.0625
1106,0.547221,87.5
1107,0.532354,90.625
1108,0.658848,91.40625
1109,0.544423,89.84375
1110,0.481374,91.40625
1111,0.481012,94.53125
1112,0.389478,92.1875
1113,0.693175,86.71875
1114,0.598801,89.0625
1115,0.487235,91.40625
1116,0.480114,92.1875
1117,0.426194,92.1875
1118,0.479661,92.1875
1119,0.526586,90.625
1120,0.519464,89.0625
1121,0.403723,91.40625
1122,0.395187,93.75
1123,0.522001,91.40625
1124,0.722886,91.40625
1125,0.514626,87.5
1126,0.454818,92.96875
1127,0.490209,90.625
1128,0.497982,93.75
1129,0.522188,92.96875
1130,0.468723,90.625
1131,0.584749,85.15625
1132,0.48674,91.40625
1133,0.515908,89.0625
1134,0.629487,86.71875
1135,0.503801,90.625
1136,0.501575,90.625
1137,0.482083,90.625
1138,0.597691,87.5
1139,0.525606,87.5
1140,0.613087,88.28125
1141,0.501862,89.84375
1142,0.531731,89.84375
1143,0.594649,89.84375
1144,0.583701,88.28125
1145,0.572096,85.9375
1146,0.669083,85.15625
1147,0.573608,92.96875
1148,0.399485,90.625
1149,0.428777,92.1875
1150,0.608477,85.9375
1151,0.453175,92.1875
1152,0.393795,92.96875
1153,0.425619,94.53125
1154,0.649365,85.15625
1155,0.439859,93.75
1156,0.368334,95.3125
1157,0.552992,89.84375
1158,0.378278,93.75
1159,0.35514,96.875
1160,0.52124,89.84375
1161,0.418727,92.1875
1162,0.571444,90.625
1163,0.415232,95.3125
1164,0.905323,85.9375
1165,0.353662,95.3125
1166,0.335309,95.3125
1167,0.597911,92.1875
1168,0.52189,89.84375
1169,0.748615,89.0625
1170,0.370025,95.3125
1171,0.540705,90.625
1172,0.517699,91.40625
1173,0.442562,91.40625
