iteration,loss,accuracy
387,0.89893,78.125
388,0.978671,75.78125
389,0.770396,82.8125
390,0.750304,83.59375
391,0.879702,75.0
392,0.877276,80.46875
393,0.703725,85.9375
394,0.865753,82.8125
395,0.724725,85.9375
396,0.86933,84.375
397,0.717931,85.15625
398,0.724768,87.5
399,0.729662,83.59375
400,0.969428,84.375
401,1.04195,71.875
402,0.641223,89.0625
403,0.81956,85.9375
404,0.833628,83.59375
405,1.01808,73.4375
406,0.649474,86.71875
407,1.1683,77.34375
408,0.725346,83.59375
409,0.90017,81.25
410,0.838762,82.03125
411,0.879647,83.59375
412,0.793723,82.8125
413,0.833036,81.25
414,0.850849,79.6875
415,0.64221,88.28125
416,0.74017,81.25
417,1.04095,75.78125
418,0.59693,86.71875
419,1.23917,67.96875
420,0.84332,81.25
421,0.855627,81.25
422,0.749069,83.59375
423,0.80578,82.03125
424,0.744165,82.03125
425,0.764918,81.25
426,0.737078,83.59375
427,0.81679,83.59375
428,1.01928,78.90625
429,1.01359,85.15625
430,0.701574,82.03125
431,0.785963,81.25
432,0.84215,81.25
433,0.6085,87.5
434,0.730213,85.9375
435,0.868928,79.6875
436,0.883312,78.125
437,0.83163,82.03125
438,0.66848,85.9375
439,0.775652,82.8125
440,0.74329,89.84375
441,0.746335,84.375
442,0.854859,81.25
443,0.838769,84.375
444,0.678976,84.375
445,0.805983,82.03125
446,0.856873,81.25
447,0.839564,79.6875
448,0.730415,85.9375
449,0.790541,85.15625
450,0.788953,81.25
451,0.898925,84.375
452,0.732362,85.9375
453,0.839715,82.8125
454,0.904723,81.25
455,0.719086,85.15625
456,0.930064,75.78125
457,0.769758,87.5
458,0.863712,82.8125
459,0.726144,84.375
460,0.847843,82.03125
461,1.06506,78.90625
462,0.788496,83.59375
463,0.792601,87.5
464,0.80891,85.9375
465,0.693178,86.71875
466,0.596155,90.625
467,0.807029,83.59375
468,0.740911,83.59375
469,0.939328,79.6875
470,0.66687,88.28125
471,0.823562,82.03125
472,0.878209,78.90625
473,0.866893,78.90625
474,0.683108,85.9375
475,0.799433,84.375
476,0.892912,77.34375
477,0.915433,78.90625
478,0.795598,80.46875
479,1.03417,77.34375
480,0.861146,80.46875
481,0.789415,83.59375
482,1.00923,74.21875
483,0.747514,82.8125
484,0.645518,85.9375
485,0.960474,79.6875
486,0.578176,88.28125
487,0.826169,81.25
488,0.664418,89.84375
489,0.609259,89.0625
490,0.732432,87.5
491,0.694117,86.71875
492,0.875963,76.5625
493,0.740129,82.03125
494,0.721797,82.8125
495,0.792783,83.59375
496,1.06345,79.6875
497,0.761598,80.46875
498,0.868877,79.6875
499,0.801482,82.8125
500,0.896601,85.15625
501,0.835257,82.8125
502,0.640374,88.28125
503,0.643446,88.28125
504,0.97014,79.6875
505,0.895702,85.15625
506,0.825983,79.6875
507,0.982763,73.4375
508,0.799527,85.9375
509,0.714098,85.9375
510,0.668871,86.71875
511,0.909421,77.34375
512,0.894035,79.6875
513,0.71206,84.375
514,0.75096,82.03125
515,0.89041,79.6875
516,0.939613,75.78125
517,0.566939,88.28125
518,0.709679,83.59375
519,0.874336,79.6875
520,0.948142,75.0
521,0.650808,89.84375
522,0.831986,85.15625
523,0.734068,82.03125
524,0.786661,82.03125
525,0.812428,84.375
526,0.610269,87.5
527,0.550797,90.625
528,0.683244,85.9375
529,0.723928,82.8125
530,0.898205,82.03125
531,0.687502,88.28125
532,0.832343,85.15625
533,0.626539,87.5
534,0.778693,82.03125
535,0.761113,82.03125
536,0.78393,84.375
537,0.757027,85.9375
538,0.674714,81.25
539,0.630281,83.59375
540,0.631669,87.5
541,0.864375,83.59375
542,0.914571,81.25
543,1.06544,75.0
544,0.694505,85.9375
545,0.559947,89.84375
546,0.685555,86.71875
547,0.815446,81.25
548,0.755664,85.9375
549,0.693473,83.59375
550,0.757532,84.375
551,0.69706,83.59375
552,0.678068,86.71875
553,1.07104,78.125
554,0.683166,85.15625
555,0.689278,88.28125
556,0.66895,87.5
557,0.776369,85.15625
558,0.850478,83.59375
559,0.556458,90.625
560,0.649441,87.5
561,0.826712,78.90625
562,0.795173,80.46875
563,0.916089,82.03125
564,0.710003,87.5
565,0.725999,82.8125
566,0.776827,82.8125
567,0.822132,78.90625
568,0.825946,80.46875
569,0.82749,85.9375
570,0.666045,85.15625
571,0.85862,78.125
572,0.696775,89.0625
573,0.762388,79.6875
574,0.916985,81.25
575,0.950521,78.90625
576,0.481814,93.75
577,0.690218,83.59375
578,0.660529,86.71875
579,0.775989,79.6875
580,0.495402,94.53125
581,0.608509,85.15625
582,0.60573,89.0625
583,1.10936,78.125
584,0.549325,89.84375
585,0.604243,91.40625
586,0.579515,90.625
587,0.727977,83.59375
588,0.609766,85.15625
589,0.718219,86.71875
590,0.48201,92.1875
591,0.729564,85.9375
592,0.725532,85.15625
593,0.934706,84.375
594,0.614982,86.71875
595,0.632797,89.84375
596,0.620909,85.9375
597,0.702558,82.8125
598,0.696021,85.9375
599,0.609313,87.5
600,0.707114,86.71875
601,0.913152,78.125
602,0.646894,86.71875
603,0.719406,79.6875
604,0.752152,78.90625
605,0.895663,78.90625
606,0.644794,84.375
607,0.644634,85.15625
608,0.632806,89.0625
609,0.715822,84.375
610,0.833119,77.34375
611,0.735939,82.8125
612,0.758449,82.03125
613,0.879915,75.78125
614,0.707152,85.15625
615,0.724943,85.15625
616,0.82694,81.25
617,0.602217,88.28125
618,0.610204,84.375
619,0.766304,82.03125
620,0.977952,84.375
621,0.644073,85.15625
622,0.620298,86.71875
623,0.711144,83.59375
624,0.832009,81.25
625,0.950783,81.25
626,0.746877,85.9375
627,0.679596,85.9375
628,0.691727,85.15625
629,0.597154,88.28125
630,0.672783,85.9375
631,0.712061,82.03125
632,0.618311,89.84375
633,0.744641,85.15625
634,0.940588,75.78125
635,0.697629,87.5
636,0.565186,87.5
637,0.585574,88.28125
638,0.782787,79.6875
639,0.728065,83.59375
640,0.620964,85.15625
641,0.478506,91.40625
642,0.712096,82.03125
643,0.710553,85.9375
644,0.760966,78.90625
645,0.825813,84.375
646,0.719749,85.15625
647,0.749492,80.46875
648,0.693993,83.59375
649,0.567093,91.40625
650,0.562546,89.84375
651,0.679301,83.59375
652,0.607421,89.84375
653,0.643801,88.28125
654,0.863488,80.46875
655,0.606447,86.71875
656,0.534234,92.1875
657,0.787093,85.9375
658,0.590529,87.5
659,0.73476,81.25
660,0.623284,87.5
661,0.681839,85.15625
662,0.910434,77.34375
663,0.687977,86.71875
664,0.709489,86.71875
665,0.634723,89.84375
666,0.673865,82.8125
667,0.701582,87.5
668,0.610284,87.5
669,0.670466,85.15625
670,0.755461,85.9375
671,0.560283,91.40625
672,0.677168,84.375
673,0.625515,85.15625
674,0.691664,83.59375
675,0.950746,77.34375
676,0.691408,81.25
677,0.509202,89.0625
678,0.640641,85.9375
679,0.893425,75.0
680,0.716228,86.71875
681,0.799763,82.03125
682,0.766645,82.8125
683,0.594292,90.625
684,0.682702,86.71875
685,0.68548,83.59375
686,0.777721,84.375
687,0.594285,85.9375
688,0.612422,88.28125
689,0.754514,83.59375
690,0.815728,84.375
691,0.791816,83.59375
692,0.69231,82.03125
693,0.602623,88.28125
694,0.644528,88.28125
695,0.694705,83.59375
696,0.78461,85.9375
697,0.516827,92.96875
698,0.598387,87.5
699,0.762813,83.59375
700,0.623612,86.71875
701,0.786067,80.46875
702,0.711217,83.59375
703,0.75071,83.59375
704,0.748035,81.25
705,0.792757,83.59375
706,0.763085,82.03125
707,0.591498,87.5
708,0.54105,88.28125
709,0.940017,82.8125
710,0.729361,88.28125
711,0.843176,80.46875
712,0.828054,78.125
713,0.618556,82.8125
714,0.615965,88.28125
715,0.68811,85.9375
716,0.611533,85.15625
717,0.683119,85.9375
718,0.566404,85.9375
719,0.675955,86.71875
720,0.70695,83.59375
721,0.847557,82.8125
722,0.688385,86.71875
723,0.797313,79.6875
724,0.544668,88.28125
725,0.789809,81.25
726,0.78161,82.8125
727,0.558102,85.9375
728,1.13925,78.90625
729,0.651368,85.9375
730,0.710989,83.59375
731,0.670596,82.8125
732,0.855919,86.71875
733,0.613378,86.71875
734,0.743343,82.03125
735,0.819568,79.6875
736,0.748512,83.59375
737,0.926632,75.78125
738,0.747448,84.375
739,0.802701,80.46875
740,0.590613,88.28125
741,0.73279,81.25
742,0.632612,90.625
743,0.781209,82.8125
744,0.891556,77.34375
745,0.629393,86.71875
746,0.521093,89.84375
747,0.492325,90.625
748,0.691145,86.71875
749,0.770455,82.8125
750,0.910105,84.375
751,0.731739,83.59375
752,0.631898,88.28125
753,0.741195,86.71875
754,0.625714,85.9375
755,0.487373,92.1875
756,0.587065,85.9375
757,0.844705,80.46875
758,0.574211,87.5
759,0.752173,82.03125
760,0.74495,85.9375
761,0.525609,91.40625
762,0.646515,86.71875
763,0.63739,88.28125
764,0.615305,85.9375
765,0.743429,80.46875
766,0.70267,82.8125
767,0.592678,86.71875
768,0.800954,83.59375
769,0.577405,89.0625
770,0.728239,82.8125
771,0.488055,88.28125
772,0.50398,89.0625
773,0.737075,85.15625
774,0.683311,85.15625
775,0.831909,78.125
776,0.550365,90.625
777,0.600191,85.15625
778,0.604195,88.28125
779,0.698232,86.71875
780,0.784796,85.15625
781,0.537566,90.625
782,0.542988,85.9375
783,0.72104,80.46875
784,0.555351,91.40625
785,0.794151,78.125
786,0.52019,90.625
787,0.665169,84.375
788,0.547407,88.28125
789,0.622885,87.5
790,0.612857,88.28125
791,0.748534,85.15625
792,0.561327,84.375
793,0.789964,85.9375
794,0.930062,77.34375
795,0.587241,88.28125
796,0.718708,85.15625
797,0.617036,89.0625
798,0.622381,90.625
799,0.47697,90.625
800,0.719404,82.8125
801,0.837979,82.03125
802,0.620982,87.5
803,0.539595,87.5
804,0.568311,89.0625
805,0.925712,78.125
806,0.682817,83.59375
807,0.574441,85.15625
808,0.751603,79.6875
809,0.775965,82.8125
810,0.524656,88.28125
811,0.603131,89.0625
812,0.697919,83.59375
813,0.590983,85.9375
814,0.490384,89.84375
815,0.676124,84.375
816,0.598429,86.71875
817,0.510025,87.5
818,0.838,87.5
819,0.742909,89.0625
820,0.599841,84.375
821,0.621315,84.375
822,0.904845,77.34375
823,0.765799,85.15625
824,0.605104,84.375
825,0.664653,84.375
826,0.546031,90.625
827,0.683414,85.9375
828,0.473872,92.96875
829,0.556811,89.0625
830,0.765543,84.375
831,0.612728,90.625
832,0.568848,91.40625
833,0.48005,89.84375
834,0.778536,79.6875
835,0.855025,78.90625
836,0.707387,85.15625
837,0.631401,85.9375
838,0.59555,87.5
839,0.53258,89.0625
840,0.667345,85.15625
841,0.560446,86.71875
842,0.578456,87.5
843,0.735182,78.90625
844,0.719433,85.9375
845,0.643009,85.9375
846,0.557382,87.5
847,0.464115,91.40625
848,0.701943,85.15625
849,0.636135,86.71875
850,0.718098,85.15625
851,0.689421,84.375
852,0.660727,83.59375
853,0.671532,85.9375
854,0.477266,93.75
855,0.765195,80.46875
856,0.583716,89.84375
857,0.66869,85.15625
858,0.625066,88.28125
859,0.476341,93.75
860,0.724571,85.9375
861,0.700243,85.15625
862,0.657957,88.28125
863,0.605772,86.71875
864,0.493871,89.0625
865,0.846507,84.375
866,0.518106,92.96875
867,0.524696,89.0625
868,0.527037,89.0625
869,0.5682,92.1875
870,0.605702,85.9375
871,0.562201,87.5
872,0.787304,78.90625
873,0.4792,89.84375
874,0.641309,83.59375
875,0.695994,82.8125
876,0.508818,89.0625
877,0.603125,88.28125
878,0.639972,85.15625
879,0.94896,82.03125
880,0.966998,78.90625
881,0.749165,81.25
882,0.548568,90.625
883,0.627682,91.40625
884,0.710273,89.84375
885,0.536386,87.5
886,0.409951,92.1875
887,0.57409,87.5
888,0.678854,84.375
889,0.579014,87.5
890,0.514931,89.84375
891,0.713873,86.71875
892,0.615201,86.71875
893,0.548386,88.28125
894,0.620928,86.71875
895,0.635572,87.5
896,0.527302,89.0625
897,0.562967,85.15625
898,0.533683,90.625
899,0.668163,84.375
900,0.550676,88.28125
901,0.592033,87.5
902,0.582092,87.5
903,0.552272,87.5
904,0.670701,84.375
905,0.60732,85.9375
906,0.63445,83.59375
907,0.732687,82.8125
908,0.43578,92.1875
909,0.473244,89.0625
910,0.547625,86.71875
911,0.614741,87.5
912,0.917746,86.71875
913,0.448483,90.625
914,0.757534,80.46875
915,0.631913,82.8125
916,0.766691,82.8125
917,0.794283,80.46875
918,0.531267,85.15625
919,0.647506,86.71875
920,0.700332,84.375
921,0.833245,83.59375
922,0.633905,84.375
923,0.502129,89.84375
924,0.605752,85.15625
925,0.680759,85.15625
926,0.641574,89.0625
927,0.599271,85.9375
928,0.677264,83.59375
929,0.624633,84.375
930,0.596449,86.71875
931,0.531203,85.15625
932,0.450238,92.1875
933,0.465039,90.625
934,0.564866,85.9375
935,0.581091,85.9375
936,0.485056,89.84375
937,0.510014,87.5
938,0.497552,90.625
939,0.667611,84.375
940,0.589246,85.9375
941,0.737841,81.25
942,0.78603,79.6875
943,0.59462,85.9375
944,0.501253,89.0625
945,0.514212,89.84375
946,0.590624,85.15625
947,0.508448,90.625
948,0.697488,82.8125
949,0.544024,89.0625
950,0.60548,82.8125
951,0.661444,88.28125
952,0.656165,85.9375
953,0.78877,79.6875
954,0.589044,88.28125
955,0.47282,90.625
956,0.612595,84.375
957,0.651057,84.375
958,0.669206,84.375
959,0.607728,85.9375
960,0.599293,85.15625
961,0.503639,89.0625
962,0.664875,83.59375
963,0.694848,85.15625
964,0.526435,87.5
965,0.606682,89.0625
966,0.551406,89.84375
967,0.488456,89.84375
968,0.62056,86.71875
969,0.527367,92.1875
970,0.55215,88.28125
971,0.811692,85.9375
972,0.738461,81.25
973,0.467349,88.28125
974,0.641956,86.71875
975,0.496306,90.625
976,0.727587,80.46875
977,0.469961,89.84375
978,0.976411,82.8125
979,0.636488,84.375
980,0.604894,85.9375
981,0.542803,88.28125
982,0.760249,82.03125
983,0.599782,83.59375
984,0.524674,89.84375
985,0.527926,84.375
986,0.574319,88.28125
987,0.511165,91.40625
988,0.587789,89.0625
989,0.702525,83.59375
990,0.915434,80.46875
991,0.566672,85.9375
992,0.743928,81.25
993,0.555016,87.5
994,0.421783,90.625
995,0.615442,85.9375
996,0.677105,85.15625
997,0.50844,87.5
998,0.480728,89.84375
999,0.704985,85.15625
1000,0.9764,85.15625
1001,0.61767,85.9375
1002,0.530798,87.5
1003,0.757012,83.59375
1004,0.356031,94.53125
1005,0.5167,88.28125
1006,0.60884,86.71875
1007,0.65781,83.59375
1008,0.622901,84.375
1009,0.627532,83.59375
1010,0.472608,92.1875
1011,0.556811,91.40625
1012,0.453989,92.96875
1013,0.682251,86.71875
1014,0.59652,88.28125
1015,0.556224,86.71875
1016,0.593097,85.15625
1017,0.618773,87.5
1018,0.598675,85.15625
1019,0.483942,89.0625
1020,0.611581,89.0625
1021,0.58789,89.0625
1022,0.5577,85.9375
1023,0.546935,89.84375
1024,0.537331,85.9375
1025,0.777469,82.03125
1026,0.492935,91.40625
1027,0.698669,78.90625
1028,0.735094,84.375
1029,0.451222,90.625
1030,0.580928,92.1875
1031,0.627023,83.59375
1032,0.783961,82.8125
1033,0.659109,84.375
1034,0.540814,89.84375
1035,0.529883,90.625
1036,0.575118,85.9375
1037,0.404287,92.1875
1038,0.512874,88.28125
1039,0.530672,87.5
1040,0.791896,85.15625
1041,0.523583,87.5
1042,0.538845,89.84375
1043,0.599277,85.9375
1044,0.659222,81.25
1045,0.611475,86.71875
1046,0.637997,82.8125
1047,0.496442,89.84375
1048,0.786256,80.46875
1049,0.667656,82.8125
1050,0.900599,77.34375
1051,0.651587,89.0625
1052,0.515617,88.28125
1053,0.672957,87.5
1054,0.610114,85.15625
1055,0.493096,89.84375
1056,0.579695,89.0625
1057,0.514585,89.84375
1058,0.566893,85.9375
1059,0.555707,88.28125
1060,0.380032,92.96875
1061,0.537902,87.5
1062,0.459506,90.625
1063,0.554384,86.71875
1064,0.626312,85.15625
1065,0.457701,89.84375
1066,0.654355,82.8125
1067,0.711723,85.15625
1068,0.690829,84.375
1069,0.639535,85.15625
1070,0.673008,84.375
1071,0.737355,85.15625
1072,0.510345,89.84375
1073,0.535275,89.0625
1074,0.409314,93.75
1075,0.772947,78.125
1076,0.496031,90.625
1077,0.746833,85.15625
1078,0.697438,82.03125
1079,0.677018,86.71875
1080,0.544355,87.5
1081,0.596044,89.0625
1082,0.62357,86.71875
1083,0.71722,79.6875
1084,0.513102,90.625
1085,0.506288,90.625
1086,0.724837,80.46875
1087,0.591594,86.71875
1088,0.539998,89.0625
1089,0.518011,89.0625
1090,0.593013,85.9375
1091,0.75486,82.03125
1092,0.549129,88.28125
1093,0.730545,85.9375
1094,0.514467,89.0625
1095,0.687315,84.375
1096,0.587177,89.0625
1097,0.420294,92.1875
1098,0.436774,90.625
1099,0.594046,84.375
1100,0.483584,89.84375
1101,0.632891,86.71875
1102,0.464986,91.40625
1103,0.73078,85.9375
1104,0.54518,85.9375
1105,0.54865,88.28125
1106,0.540656,89.0625
1107,0.577115,87.5
1108,0.664592,88.28125
1109,0.57499,86.71875
1110,0.502475,88.28125
1111,0.509583,89.84375
1112,0.601585,85.9375
1113,0.621596,92.1875
1114,0.787017,82.8125
1115,0.595828,85.9375
1116,0.523683,88.28125
1117,0.466619,91.40625
1118,0.572668,85.9375
1119,0.594117,87.5
1120,0.575017,88.28125
1121,0.452532,90.625
1122,0.448923,92.96875
1123,0.528756,88.28125
1124,0.751025,89.0625
1125,0.604507,84.375
1126,0.528618,89.0625
1127,0.582228,83.59375
1128,0.557658,88.28125
1129,0.540315,88.28125
1130,0.607016,83.59375
1131,0.520877,86.71875
1132,0.552376,87.5
1133,0.655913,86.71875
1134,0.629847,85.15625
1135,0.609231,87.5
1136,0.503979,89.0625
1137,0.601254,85.9375
1138,0.580357,84.375
1139,0.645428,82.8125
1140,0.694795,85.9375
1141,0.626532,83.59375
1142,0.596022,84.375
1143,0.612658,87.5
1144,0.54742,89.84375
1145,0.509957,88.28125
1146,0.711445,82.8125
1147,0.686654,85.9375
1148,0.462429,87.5
1149,0.521782,89.84375
1150,0.649369,82.8125
1151,0.448937,89.0625
1152,0.478668,90.625
1153,0.482173,89.84375
1154,0.734218,85.15625
1155,0.50718,90.625
1156,0.472673,89.0625
1157,0.514545,88.28125
1158,0.550503,88.28125
1159,0.366167,93.75
1160,0.587278,86.71875
1161,0.482773,92.1875
1162,0.489356,90.625
1163,0.488796,89.0625
1164,0.86558,81.25
1165,0.379851,92.96875
1166,0.330347,95.3125
1167,0.562617,90.625
1168,0.510766,87.5
1169,0.8175,83.59375
1170,0.417215,89.0625
1171,0.596219,85.15625
1172,0.555427,88.28125
1173,0.530066,88.28125
