iteration,loss,accuracy
271,0.849449,72.65625
272,0.925608,73.4375
273,0.860889,72.65625
274,0.604776,85.15625
275,0.632266,81.25
276,0.71964,81.25
277,1.0027,71.875
278,0.818796,75.78125
279,0.617912,85.15625
280,0.793351,80.46875
281,0.803411,75.0
282,0.641702,83.59375
283,0.61126,85.15625
284,0.815629,79.6875
285,0.73719,79.6875
286,0.942219,74.21875
287,0.652143,85.15625
288,0.562107,86.71875
289,0.795695,76.5625
290,0.821656,77.34375
291,0.895323,81.25
292,0.773957,76.5625
293,0.591354,83.59375
294,0.994865,71.875
295,0.608577,83.59375
296,0.741095,75.0
297,0.558685,82.03125
298,0.653323,83.59375
299,0.745246,78.125
300,0.712107,78.125
301,0.866611,73.4375
302,0.751454,78.90625
303,0.764447,76.5625
304,0.801998,75.78125
305,0.588585,82.8125
306,0.803461,82.03125
307,0.899585,70.3125
308,0.949012,77.34375
309,0.841383,72.65625
310,0.76095,78.90625
311,0.820743,78.125
312,0.635202,84.375
313,0.789932,80.46875
314,0.561363,83.59375
315,0.707654,80.46875
316,0.71678,79.6875
317,0.811606,75.78125
318,0.750462,81.25
319,0.550013,86.71875
320,0.80934,78.125
321,0.713474,82.8125
322,0.710296,75.78125
323,0.734982,77.34375
324,0.690493,80.46875
325,0.513739,89.84375
326,0.694214,83.59375
327,0.629739,81.25
328,0.883028,75.0
329,0.685986,81.25
330,0.572663,84.375
331,0.61802,82.8125
332,0.650088,79.6875
333,0.79637,78.125
334,0.648927,82.8125
335,0.765924,73.4375
336,0.689651,82.8125
337,0.497552,84.375
338,0.637975,78.90625
339,0.718507,78.125
340,0.830289,77.34375
341,0.892801,79.6875
342,0.638034,82.03125
343,1.07151,73.4375
344,0.678386,80.46875
345,0.780532,74.21875
346,0.913941,71.09375
347,0.823197,75.78125
348,0.593462,85.15625
349,0.837245,78.90625
350,0.940627,71.875
351,0.652864,83.59375
352,0.580802,85.15625
353,0.674402,79.6875
354,0.696267,82.8125
355,0.552961,87.5
356,0.738951,76.5625
357,0.741209,77.34375
358,0.63972,80.46875
359,0.583405,88.28125
360,0.638243,82.03125
361,0.431518,88.28125
362,0.618276,82.03125
363,0.725217,76.5625
364,0.713367,76.5625
365,0.549256,82.03125
366,0.62205,81.25
367,0.409148,87.5
368,0.648215,83.59375
369,0.694749,82.03125
370,0.768567,76.5625
371,0.725324,78.125
372,0.759523,78.125
373,0.592323,79.6875
374,0.57021,85.9375
375,0.683241,78.90625
376,0.723704,82.03125
377,0.777078,77.34375
378,0.736847,76.5625
379,0.770031,78.125
380,0.698101,78.90625
381,0.854971,79.6875
382,0.733076,81.25
383,0.592422,83.59375
384,0.529557,83.59375
385,0.59546,82.8125
386,0.700282,82.03125
387,0.675854,77.34375
388,0.77692,73.4375
389,0.645434,80.46875
390,0.534333,85.9375
391,0.690034,79.6875
392,0.8189,75.78125
393,0.545408,85.9375
394,0.651386,82.8125
395,0.542998,84.375
396,0.687974,81.25
397,0.595469,82.8125
398,0.578874,84.375
399,0.670722,82.8125
400,0.807049,83.59375
401,0.802132,81.25
402,0.514266,83.59375
403,0.804985,77.34375
404,0.677968,82.03125
405,0.864362,75.78125
406,0.479127,87.5
407,1.10432,73.4375
408,0.624353,78.90625
409,0.812423,79.6875
410,0.774512,78.125
411,0.804941,80.46875
412,0.643225,80.46875
413,0.629616,82.03125
414,0.613273,82.8125
415,0.514042,85.15625
416,0.585643,85.9375
417,0.899129,73.4375
418,0.503075,87.5
419,1.1846,69.53125
420,0.667554,79.6875
421,0.59552,83.59375
422,0.563524,83.59375
423,0.561056,81.25
424,0.610998,82.8125
425,0.664514,81.25
426,0.557648,85.9375
427,0.646399,84.375
428,0.892256,78.90625
429,0.70619,87.5
430,0.587535,80.46875
431,0.587864,83.59375
432,0.656462,82.03125
433,0.47683,89.84375
434,0.573274,84.375
435,0.754138,77.34375
436,0.740313,77.34375
437,0.688449,79.6875
438,0.515647,85.15625
439,0.646639,80.46875
440,0.5264,86.71875
441,0.517771,89.84375
442,0.569744,82.03125
443,0.781161,80.46875
444,0.475013,83.59375
445,0.663166,80.46875
446,0.723263,76.5625
447,0.750585,79.6875
448,0.575622,83.59375
449,0.59333,82.03125
450,0.595478,83.59375
451,0.69052,79.6875
452,0.631521,83.59375
453,0.815206,78.90625
454,0.733713,78.125
455,0.583531,84.375
456,0.773286,77.34375
457,0.619942,86.71875
458,0.764351,80.46875
459,0.576869,84.375
460,0.643839,81.25
461,0.781957,82.03125
462,0.517811,88.28125
463,0.59389,85.9375
464,0.609146,84.375
465,0.486537,87.5
466,0.382925,89.0625
467,0.640822,84.375
468,0.558766,81.25
469,0.771272,83.59375
470,0.541053,85.9375
471,0.664395,81.25
472,0.663839,78.90625
473,0.675672,85.9375
474,0.576671,84.375
475,0.625433,79.6875
476,0.675999,80.46875
477,0.712246,80.46875
478,0.674489,80.46875
479,0.87778,76.5625
480,0.711201,83.59375
481,0.677041,83.59375
482,0.933486,72.65625
483,0.572013,80.46875
484,0.44556,89.0625
485,0.759922,81.25
486,0.381191,88.28125
487,0.606207,84.375
488,0.585005,83.59375
489,0.547772,87.5
490,0.551361,86.71875
491,0.590642,82.03125
492,0.563362,82.8125
493,0.588203,82.03125
494,0.531394,83.59375
495,0.594506,83.59375
496,0.858043,77.34375
497,0.639956,82.8125
498,0.720056,79.6875
499,0.757539,82.03125
500,0.778011,82.8125
501,0.764207,78.90625
502,0.434293,93.75
503,0.487059,87.5
504,0.849792,76.5625
505,0.786288,78.90625
506,0.69565,80.46875
507,0.820535,74.21875
508,0.486802,88.28125
509,0.53643,88.28125
510,0.54418,82.03125
511,0.728043,76.5625
512,0.690146,79.6875
513,0.457825,87.5
514,0.587446,84.375
515,0.721648,78.90625
516,0.831877,76.5625
517,0.364717,91.40625
518,0.565093,83.59375
519,0.641921,84.375
520,0.717738,79.6875
521,0.486961,87.5
522,0.735867,84.375
523,0.667651,77.34375
524,0.663871,85.15625
525,0.643869,85.15625
526,0.485332,86.71875
527,0.370272,92.1875
528,0.581292,80.46875
529,0.555334,81.25
530,0.697484,82.8125
531,0.463324,88.28125
532,0.676846,82.8125
533,0.521648,85.15625
534,0.598694,82.03125
535,0.61762,75.78125
536,0.622888,84.375
537,0.654478,81.25
538,0.635589,79.6875
539,0.49127,85.9375
540,0.447607,89.84375
541,0.696758,82.03125
542,0.757741,77.34375
543,0.7945,81.25
544,0.569917,83.59375
545,0.400336,89.84375
546,0.657784,78.125
547,0.656827,82.8125
548,0.632857,81.25
549,0.58249,86.71875
550,0.461773,87.5
551,0.559547,83.59375
552,0.514224,86.71875
553,0.797583,79.6875
554,0.635455,80.46875
555,0.45743,87.5
556,0.531254,85.15625
557,0.648249,82.03125
558,0.64817,82.8125
559,0.427159,88.28125
560,0.54123,82.8125
561,0.660228,78.90625
562,0.656549,82.8125
563,0.753518,79.6875
564,0.506626,85.9375
565,0.665853,78.90625
566,0.59493,85.15625
567,0.580344,83.59375
568,0.746794,75.0
569,0.694163,80.46875
570,0.560462,84.375
571,0.805462,73.4375
572,0.661756,82.03125
573,0.631871,83.59375
574,0.752853,79.6875
575,0.815438,81.25
576,0.387425,91.40625
577,0.644535,77.34375
578,0.493007,85.9375
579,0.59751,83.59375
580,0.351306,92.1875
581,0.403519,90.625
582,0.403682,90.625
583,0.88039,78.90625
584,0.404082,89.84375
585,0.469985,87.5
586,0.484858,86.71875
587,0.503242,83.59375
588,0.522012,85.9375
589,0.699271,80.46875
590,0.357501,88.28125
591,0.637076,83.59375
592,0.58564,85.9375
593,0.780829,83.59375
594,0.469009,86.71875
595,0.436558,91.40625
596,0.487463,84.375
597,0.671379,82.8125
598,0.624793,85.15625
599,0.439584,89.0625
600,0.552479,84.375
601,0.693557,80.46875
602,0.555345,81.25
603,0.665112,77.34375
604,0.681177,80.46875
605,0.756855,82.03125
606,0.650862,82.8125
607,0.460012,85.15625
608,0.490568,83.59375
609,0.636433,81.25
610,0.617956,83.59375
611,0.570334,84.375
612,0.636376,81.25
613,0.761084,81.25
614,0.631181,82.03125
615,0.516433,88.28125
616,0.767281,80.46875
617,0.520628,88.28125
618,0.522959,82.8125
619,0.663446,80.46875
620,0.755332,80.46875
621,0.456173,88.28125
622,0.458886,88.28125
623,0.651907,80.46875
624,0.757327,79.6875
625,0.82166,78.90625
626,0.596438,85.15625
627,0.534945,83.59375
628,0.612426,81.25
629,0.569501,82.8125
630,0.583447,87.5
631,0.699489,80.46875
632,0.559009,85.15625
633,0.640659,82.8125
634,0.773311,81.25
635,0.522535,85.9375
636,0.451506,85.9375
637,0.516448,86.71875
638,0.694911,76.5625
639,0.64276,84.375
640,0.464273,87.5
641,0.415851,87.5
642,0.532466,85.15625
643,0.707143,85.9375
644,0.638536,80.46875
645,0.783723,85.9375
646,0.709055,82.8125
647,0.539948,80.46875
648,0.644637,77.34375
649,0.492603,85.15625
650,0.417273,92.1875
651,0.573636,82.03125
652,0.533723,85.15625
653,0.474609,89.0625
654,0.629525,84.375
655,0.520239,88.28125
656,0.390365,89.84375
657,0.666775,85.15625
658,0.549917,86.71875
659,0.675865,78.90625
660,0.522773,87.5
661,0.603755,84.375
662,0.654602,81.25
663,0.458047,89.84375
664,0.572065,82.8125
665,0.523425,86.71875
666,0.529578,85.9375
667,0.628327,85.9375
668,0.523779,83.59375
669,0.543411,82.8125
670,0.616078,85.9375
671,0.566442,85.9375
672,0.686166,79.6875
673,0.65784,84.375
674,0.483273,85.9375
675,0.728684,82.03125
676,0.585078,80.46875
677,0.402078,89.84375
678,0.575918,83.59375
679,0.673629,78.90625
680,0.500548,85.15625
681,0.759563,82.03125
682,0.66508,84.375
683,0.516489,87.5
684,0.480625,86.71875
685,0.593569,84.375
686,0.570451,82.8125
687,0.508573,87.5
688,0.534427,85.15625
689,0.612912,79.6875
690,0.608356,82.03125
691,0.521749,86.71875
692,0.4375,89.84375
693,0.509508,85.9375
694,0.544978,85.9375
695,0.657549,82.8125
696,0.658113,84.375
697,0.348667,90.625
698,0.544619,86.71875
699,0.580721,85.15625
700,0.507947,83.59375
701,0.641481,85.15625
702,0.540106,84.375
703,0.55858,88.28125
704,0.566734,83.59375
705,0.631509,85.9375
706,0.580316,85.9375
707,0.558003,84.375
708,0.420976,87.5
709,0.857942,78.90625
710,0.595878,85.9375
711,0.620384,78.125
712,0.655713,78.125
713,0.463559,87.5
714,0.4668,89.0625
715,0.549856,84.375
716,0.458043,84.375
717,0.497566,82.03125
718,0.441704,87.5
719,0.501951,86.71875
720,0.596538,85.9375
721,0.877699,77.34375
722,0.500791,87.5
723,0.717652,80.46875
724,0.375745,89.0625
725,0.63753,84.375
726,0.585179,81.25
727,0.415809,88.28125
728,1.21513,75.0
729,0.494517,87.5
730,0.708414,78.90625
731,0.539544,85.15625
732,0.764702,82.03125
733,0.479333,85.15625
734,0.647394,80.46875
735,0.779331,79.6875
736,0.557172,88.28125
737,0.933652,76.5625
738,0.587344,82.8125
739,0.627387,81.25
740,0.550318,85.15625
741,0.543929,85.9375
742,0.56069,83.59375
743,0.736974,79.6875
744,0.856482,73.4375
745,0.458151,92.1875
746,0.464803,84.375
747,0.43202,85.15625
748,0.478781,86.71875
749,0.60607,85.9375
750,0.781933,80.46875
751,0.570617,85.15625
752,0.479394,84.375
753,0.660081,85.9375
754,0.475732,85.9375
755,0.400045,89.0625
756,0.498095,82.8125
757,0.738897,80.46875
758,0.427975,86.71875
759,0.669283,79.6875
760,0.656172,84.375
761,0.431741,89.0625
762,0.574013,84.375
763,0.482905,89.0625
764,0.477342,86.71875
765,0.660849,80.46875
766,0.657998,82.03125
767,0.526352,85.15625
768,0.703589,78.125
769,0.533808,85.9375
770,0.660777,81.25
771,0.393279,87.5
772,0.422609,88.28125
773,0.586977,83.59375
774,0.582868,83.59375
775,0.727615,80.46875
776,0.412159,91.40625
777,0.504477,82.8125
778,0.579485,83.59375
779,0.678563,85.9375
780,0.66008,81.25
781,0.482801,89.0625
782,0.416836,88.28125
783,0.575515,81.25
784,0.506918,85.15625
785,0.673209,77.34375
786,0.498471,85.15625
787,0.6722,79.6875
788,0.503878,84.375
789,0.570335,85.15625
790,0.49867,89.0625
791,0.581339,83.59375
792,0.452803,86.71875
793,0.763508,78.90625
794,0.927151,75.78125
795,0.438366,89.84375
796,0.726498,80.46875
797,0.446549,89.84375
798,0.454012,89.0625
799,0.417177,90.625
800,0.680679,85.15625
801,0.788237,77.34375
802,0.479023,89.0625
803,0.497498,84.375
804,0.473006,89.0625
805,0.66828,79.6875
806,0.500062,85.9375
807,0.451586,89.0625
808,0.709316,79.6875
809,0.662791,82.8125
810,0.487554,88.28125
811,0.568152,87.5
812,0.596281,83.59375
813,0.528901,85.15625
814,0.466402,85.9375
815,0.486721,88.28125
816,0.536824,84.375
817,0.487356,87.5
818,0.596508,89.0625
819,0.62544,88.28125
820,0.509035,85.15625
821,0.522726,79.6875
822,0.623996,84.375
823,0.592876,87.5
824,0.414366,90.625
825,0.613488,84.375
826,0.447025,87.5
827,0.596124,85.15625
828,0.371068,89.84375
829,0.466043,90.625
830,0.651509,80.46875
831,0.546706,89.84375
832,0.394036,91.40625
833,0.36132,89.84375
834,0.618617,84.375
835,0.713995,82.8125
836,0.60237,84.375
837,0.524732,85.9375
838,0.500853,87.5
839,0.499677,86.71875
840,0.643611,84.375
841,0.550439,81.25
842,0.467964,85.15625
843,0.615332,82.8125
844,0.617463,88.28125
845,0.515873,85.9375
846,0.470064,89.0625
847,0.318508,91.40625
848,0.494872,85.15625
849,0.567252,81.25
850,0.719095,80.46875
851,0.55509,83.59375
852,0.645244,86.71875
853,0.530919,85.15625
854,0.272441,95.3125
855,0.576593,85.9375
856,0.451504,89.0625
857,0.634633,81.25
858,0.417371,88.28125
859,0.290404,92.1875
860,0.5828,90.625
861,0.675799,85.15625
862,0.59635,88.28125
863,0.404928,92.1875
864,0.383245,89.84375
865,0.730401,79.6875
866,0.416748,89.84375
867,0.425451,89.0625
868,0.423856,90.625
869,0.337931,93.75
870,0.544016,85.9375
871,0.462931,87.5
872,0.669193,79.6875
873,0.353214,91.40625
874,0.507882,83.59375
875,0.644419,82.8125
876,0.391586,91.40625
877,0.487381,89.0625
878,0.536362,87.5
879,0.84877,78.125
880,0.780709,80.46875
881,0.576485,84.375
882,0.527762,85.9375
883,0.516224,88.28125
884,0.564256,89.0625
885,0.399183,90.625
886,0.395571,88.28125
887,0.47993,88.28125
888,0.608459,85.9375
889,0.489187,86.71875
890,0.330124,92.1875
891,0.549074,85.15625
892,0.609024,82.8125
893,0.533576,83.59375
894,0.535896,82.03125
895,0.50662,89.84375
896,0.462535,84.375
897,0.483061,86.71875
898,0.437752,89.84375
899,0.606471,81.25
900,0.513226,86.71875
