iteration,loss,accuracy
278,1.35118,59.375
279,1.4189,53.125
280,1.42617,51.5625
281,1.5845,43.75
282,1.5365,50.0
283,1.22638,62.5
284,1.47538,59.375
285,1.5172,56.25
286,1.41858,51.5625
287,1.57291,53.125
288,1.28522,57.8125
289,1.29047,59.375
290,1.47844,51.5625
291,1.30867,64.0625
292,1.46118,53.125
293,1.22197,67.1875
294,1.10514,60.9375
295,1.46212,57.8125
296,1.12619,68.75
297,1.22897,59.375
298,1.28501,57.8125
299,1.50803,48.4375
300,1.262,62.5
301,1.56582,48.4375
302,1.26602,60.9375
303,1.20409,60.9375
304,1.53584,54.6875
305,1.13983,68.75
306,1.03636,75.0
307,1.50118,51.5625
308,1.24987,59.375
309,1.39795,54.6875
310,1.54164,51.5625
311,1.34266,56.25
312,1.19371,64.0625
313,1.60579,59.375
314,1.59718,51.5625
315,1.1437,65.625
316,1.13655,71.875
317,1.65798,51.5625
318,1.47947,53.125
319,1.11432,62.5
320,1.42325,54.6875
321,1.48104,53.125
322,1.22839,57.8125
323,1.27338,62.5
324,1.30136,59.375
325,1.33656,59.375
326,1.77071,48.4375
327,1.2843,54.6875
328,1.33973,54.6875
329,1.23173,59.375
330,1.27912,62.5
331,1.41162,60.9375
332,1.51119,51.5625
333,1.10919,70.3125
334,1.39803,59.375
335,1.33139,71.875
336,1.25699,60.9375
337,1.16699,68.75
338,1.25865,70.3125
339,1.26846,62.5
340,0.87401,75.0
341,1.30591,62.5
342,1.25875,57.8125
343,1.54458,46.875
344,1.19309,62.5
345,1.55067,53.125
346,1.49467,54.6875
347,0.9019,73.4375
348,1.4427,54.6875
349,1.25667,64.0625
350,1.10076,68.75
351,1.13348,68.75
352,1.19489,62.5
353,1.5037,57.8125
354,0.975123,76.5625
355,1.33949,65.625
356,1.48921,59.375
357,1.30094,62.5
358,1.59082,48.4375
359,1.4371,65.625
360,1.31439,60.9375
361,1.14295,68.75
362,1.15718,64.0625
363,1.41411,59.375
364,1.29569,57.8125
365,1.09269,60.9375
366,1.3464,56.25
367,1.22013,65.625
368,0.952654,75.0
369,1.13896,65.625
370,0.940805,75.0
371,1.38406,50.0
372,1.27621,68.75
373,1.04274,71.875
374,1.09159,62.5
375,1.16285,60.9375
376,1.36587,60.9375
377,1.24305,56.25
378,1.04131,70.3125
379,1.08089,70.3125
380,1.0459,67.1875
381,0.947958,68.75
382,1.09608,62.5
383,1.2788,53.125
384,1.08363,62.5
385,1.21839,67.1875
386,1.0078,70.3125
387,1.42991,56.25
388,1.30037,60.9375
389,1.05974,64.0625
390,1.4521,59.375
391,1.0585,67.1875
392,1.35384,54.6875
393,0.824593,75.0
394,1.29773,56.25
395,1.60072,51.5625
396,1.01622,73.4375
397,0.9515,65.625
398,1.42691,53.125
399,0.959928,71.875
400,1.22175,57.8125
401,0.985721,65.625
402,1.12001,67.1875
403,1.11252,68.75
404,1.60516,60.9375
405,1.12572,62.5
406,1.29534,64.0625
407,1.10927,65.625
408,1.58737,48.4375
409,1.26296,56.25
410,1.13557,64.0625
411,0.940883,73.4375
412,1.38152,57.8125
413,0.95092,68.75
414,1.0891,57.8125
415,1.16948,60.9375
416,1.4568,64.0625
417,1.2288,64.0625
418,1.10711,65.625
419,1.05087,68.75
420,1.14029,68.75
421,1.0736,65.625
422,1.16486,68.75
423,1.18264,62.5
424,1.25362,60.9375
425,1.14088,60.9375
426,0.972583,73.4375
427,1.35807,59.375
428,1.17569,60.9375
429,1.0671,68.75
430,0.996612,71.875
431,1.08327,71.875
432,1.25275,54.6875
433,0.993872,71.875
434,1.14646,59.375
435,1.16883,65.625
436,1.11347,68.75
437,1.22262,64.0625
438,1.12329,68.75
439,1.41947,56.25
440,1.13427,75.0
441,1.13082,71.875
442,1.22691,68.75
443,0.981229,71.875
444,1.19132,67.1875
445,1.18372,68.75
446,1.36584,68.75
447,0.854101,68.75
448,1.05831,68.75
449,1.33724,60.9375
450,1.1098,64.0625
451,1.15677,68.75
452,1.09244,68.75
453,1.10267,68.75
454,1.23594,65.625
455,1.09157,62.5
456,0.913792,75.0
457,0.962583,67.1875
458,0.905028,75.0
459,1.38961,60.9375
460,1.02825,68.75
461,1.29308,62.5
462,1.12752,65.625
463,1.23878,60.9375
464,1.07843,70.3125
465,0.546408,89.0625
466,1.11503,65.625
467,1.3135,59.375
468,1.29459,57.8125
469,1.47597,57.8125
470,1.28479,64.0625
471,0.955062,73.4375
472,1.13632,67.1875
473,1.11751,64.0625
474,1.47814,56.25
475,0.901765,76.5625
476,1.26613,57.8125
477,1.01175,67.1875
478,0.954013,68.75
479,1.16983,62.5
480,0.911169,76.5625
481,0.99059,71.875
482,1.14424,67.1875
483,1.10926,73.4375
484,0.878908,71.875
485,1.16854,67.1875
486,0.993359,70.3125
487,1.04648,75.0
488,1.23595,68.75
489,1.0011,73.4375
490,0.985224,73.4375
491,0.944155,68.75
492,1.01243,70.3125
493,1.01424,68.75
494,0.918894,68.75
495,1.3717,60.9375
496,0.939842,76.5625
497,1.18516,62.5
498,1.07328,64.0625
499,1.23971,68.75
500,1.14815,67.1875
501,1.12663,62.5
502,1.35758,60.9375
503,1.23396,60.9375
504,0.918829,65.625
505,1.11975,70.3125
506,1.01571,64.0625
507,1.05438,70.3125
508,1.25754,62.5
509,0.878597,75.0
510,1.02191,67.1875
511,1.2025,64.0625
512,1.00725,73.4375
513,1.04178,73.4375
514,0.837766,75.0
515,0.968285,67.1875
516,1.09282,67.1875
517,1.11484,68.75
518,1.28489,60.9375
519,1.28768,54.6875
520,0.80553,76.5625
521,0.871532,75.0
522,1.12191,71.875
523,1.0406,64.0625
524,0.882602,71.875
525,1.07538,59.375
526,0.954866,73.4375
527,1.07583,68.75
528,1.23273,62.5
529,1.35568,65.625
530,1.22824,67.1875
531,1.10378,65.625
532,0.995879,70.3125
533,0.876614,65.625
534,1.02894,65.625
535,1.17573,62.5
536,1.05198,62.5
537,0.773721,78.125
538,1.23785,59.375
539,1.10907,67.1875
540,0.858881,78.125
541,0.89783,68.75
542,1.06584,65.625
543,1.23101,67.1875
544,1.1483,65.625
545,1.22677,65.625
546,1.11604,67.1875
547,1.15774,65.625
548,0.922809,73.4375
549,1.03367,68.75
550,1.28525,53.125
551,0.724973,76.5625
552,1.00223,70.3125
553,0.739082,76.5625
554,1.21897,60.9375
555,1.1686,60.9375
