iteration,loss,accuracy
146,2.3977,15.625
147,2.33227,25.0
148,2.18768,29.6875
149,2.28743,20.3125
150,2.06771,39.0625
151,2.14031,32.8125
152,2.13909,35.9375
153,2.14476,39.0625
154,2.09372,40.625
155,2.22674,26.5625
156,1.93998,40.625
157,2.11331,29.6875
158,2.07016,31.25
159,2.23869,28.125
160,2.3198,21.875
161,1.91557,39.0625
162,2.12039,34.375
163,2.05806,37.5
164,2.17367,39.0625
165,2.15533,28.125
166,2.07027,34.375
167,2.10764,28.125
168,2.025,40.625
169,1.9523,37.5
170,2.05857,37.5
171,2.00404,40.625
172,1.88266,39.0625
173,2.13066,28.125
174,1.95935,26.5625
175,2.17651,20.3125
176,1.93339,39.0625
177,1.9614,39.0625
178,2.10939,26.5625
179,2.00694,48.4375
180,2.12723,35.9375
181,1.87923,39.0625
182,2.0345,39.0625
183,1.86874,42.1875
184,1.86004,45.3125
185,1.90299,40.625
186,1.88721,46.875
187,2.13997,31.25
188,1.79342,40.625
189,1.76391,53.125
190,1.95702,34.375
191,1.69476,46.875
192,1.73451,57.8125
193,1.8209,40.625
194,2.04596,29.6875
195,1.98008,40.625
196,1.74124,51.5625
197,1.91562,35.9375
198,1.848,43.75
199,1.71009,43.75
200,1.8814,43.75
201,1.88593,46.875
202,2.10325,25.0
203,1.72017,53.125
204,1.73091,42.1875
205,1.80001,43.75
206,1.61573,53.125
207,1.75962,48.4375
208,1.97001,34.375
209,1.77118,42.1875
210,1.92336,28.125
211,1.66669,46.875
212,1.84136,40.625
213,1.73149,45.3125
214,1.99888,43.75
215,1.74096,50.0
216,1.86551,42.1875
217,1.80625,35.9375
218,1.7487,37.5
219,1.72835,42.1875
220,1.62169,50.0
221,1.78077,43.75
222,1.5801,60.9375
223,1.67235,45.3125
224,1.49808,56.25
225,1.62787,59.375
226,1.73448,43.75
227,1.97494,34.375
228,1.70061,40.625
229,1.72609,48.4375
230,1.80801,40.625
231,1.51962,54.6875
232,1.63071,56.25
233,1.76819,43.75
234,1.57084,53.125
235,1.74149,51.5625
236,1.58792,46.875
237,1.51346,64.0625
238,1.72117,43.75
239,1.72537,48.4375
240,1.61807,50.0
241,1.52301,53.125
242,1.53888,48.4375
243,1.70749,50.0
244,1.3072,62.5
245,1.4866,60.9375
246,1.63744,51.5625
247,1.46881,56.25
248,1.48664,54.6875
249,1.6714,50.0
250,1.6862,43.75
251,1.26803,67.1875
252,1.24716,64.0625
253,1.49385,57.8125
254,1.43818,65.625
255,1.60309,59.375
256,1.57373,64.0625
257,1.2772,68.75
258,1.36837,59.375
259,1.70513,42.1875
260,1.52848,53.125
261,1.2971,60.9375
262,1.60337,51.5625
263,1.57988,51.5625
264,1.25702,64.0625
265,1.49474,54.6875
266,1.48309,64.0625
267,1.59986,64.0625
268,1.29876,56.25
269,1.22385,62.5
270,1.42347,53.125
271,1.32962,68.75
272,1.29922,60.9375
273,1.24088,59.375
274,1.08533,68.75
275,1.57398,50.0
276,1.63215,56.25
277,1.52148,59.375
278,1.4926,54.6875
279,1.45034,54.6875
280,1.42132,60.9375
281,1.57737,43.75
282,1.52007,51.5625
283,1.33141,65.625
284,1.48932,48.4375
285,1.50887,57.8125
286,1.47039,60.9375
287,1.3422,59.375
288,1.30204,56.25
289,1.2178,67.1875
290,1.45848,53.125
291,1.20686,62.5
292,1.35548,59.375
293,1.13945,70.3125
294,1.15409,60.9375
295,1.55431,50.0
296,1.16815,65.625
297,1.26528,70.3125
298,1.16941,65.625
299,1.47525,56.25
300,1.19399,62.5
301,1.6013,53.125
302,1.16871,70.3125
303,1.27621,53.125
304,1.49829,54.6875
305,1.27647,67.1875
306,0.943191,71.875
307,1.645,40.625
308,1.23129,71.875
309,1.41457,60.9375
310,1.44962,56.25
311,1.18437,65.625
312,1.14632,67.1875
313,1.49677,54.6875
314,1.54155,54.6875
315,1.22649,64.0625
316,1.1855,68.75
317,1.71497,51.5625
318,1.43754,59.375
319,1.06123,75.0
320,1.35614,53.125
321,1.53083,54.6875
322,1.22752,53.125
323,1.08816,68.75
324,1.30173,62.5
325,1.23207,62.5
326,1.48607,59.375
327,1.18977,60.9375
328,1.39724,60.9375
329,1.27935,65.625
330,1.17905,60.9375
331,1.1471,62.5
332,1.54531,54.6875
333,1.11823,73.4375
334,1.312,56.25
335,1.41624,54.6875
336,1.32306,56.25
337,1.17197,67.1875
338,1.17449,64.0625
339,1.28421,62.5
340,0.992977,75.0
341,1.26553,54.6875
342,1.2655,64.0625
343,1.55623,50.0
344,1.22625,67.1875
345,1.59756,53.125
346,1.41811,53.125
347,0.772,85.9375
348,1.43725,57.8125
349,1.31899,54.6875
350,1.09268,68.75
351,1.01941,78.125
352,1.03561,73.4375
353,1.59357,50.0
354,1.07821,71.875
355,1.2518,65.625
356,1.33402,65.625
357,1.21087,64.0625
358,1.14279,64.0625
359,1.39911,60.9375
360,1.1473,67.1875
361,1.2545,57.8125
362,1.00504,75.0
363,1.3287,54.6875
364,1.08687,73.4375
365,1.17911,65.625
366,1.16403,71.875
367,0.997911,73.4375
368,0.754181,82.8125
369,1.10274,67.1875
370,1.00841,71.875
371,1.37848,60.9375
372,1.1855,64.0625
373,1.21707,60.9375
374,1.02021,75.0
375,1.19499,59.375
376,1.29214,64.0625
377,1.19203,70.3125
378,0.932425,76.5625
379,0.989409,73.4375
380,1.0555,68.75
381,0.935002,71.875
382,1.13543,65.625
383,1.04482,71.875
384,0.954617,71.875
385,1.08756,65.625
386,1.11849,70.3125
387,1.40253,57.8125
388,1.23041,64.0625
389,0.862843,76.5625
390,1.22324,67.1875
391,0.990209,71.875
392,1.05277,76.5625
393,0.758978,79.6875
394,0.979652,68.75
395,1.59914,57.8125
396,0.883187,78.125
397,0.967873,71.875
398,1.35036,62.5
399,0.901523,71.875
400,1.15059,67.1875
401,0.808638,79.6875
402,1.03531,67.1875
403,0.80291,78.125
404,1.17176,68.75
405,0.944254,75.0
406,1.18219,68.75
407,0.918273,73.4375
408,1.36818,60.9375
409,1.08508,67.1875
410,1.09783,70.3125
411,0.881827,78.125
412,1.21918,65.625
413,0.900494,76.5625
414,1.01521,68.75
415,1.07752,68.75
416,1.17228,76.5625
417,1.12789,70.3125
418,0.805551,75.0
419,0.948795,67.1875
420,1.01799,73.4375
421,0.950686,70.3125
422,1.10491,64.0625
423,1.29186,65.625
424,1.05596,71.875
425,0.905397,78.125
426,1.00074,75.0
427,1.1912,65.625
428,0.943212,70.3125
429,0.965719,68.75
430,0.942435,70.3125
431,0.862509,71.875
432,1.2378,62.5
433,0.995728,78.125
434,1.08953,73.4375
435,1.06936,75.0
436,1.04845,67.1875
437,1.00679,75.0
438,0.720179,84.375
439,1.20498,67.1875
440,1.05701,76.5625
441,0.845684,75.0
442,0.96915,73.4375
443,0.739451,78.125
444,1.09115,67.1875
445,1.37879,57.8125
446,1.31889,67.1875
447,0.787536,85.9375
448,0.79783,73.4375
449,1.04152,68.75
450,1.01637,71.875
451,0.964851,67.1875
452,1.10616,65.625
453,1.01908,68.75
454,0.935109,75.0
455,0.902339,75.0
456,0.851356,75.0
457,0.80479,76.5625
458,0.865402,76.5625
459,1.24816,71.875
460,0.946683,70.3125
461,1.12101,71.875
462,1.03368,70.3125
463,1.38251,56.25
464,1.17673,64.0625
465,0.519539,90.625
466,1.00821,73.4375
467,1.08167,75.0
468,0.871645,73.4375
469,1.30086,59.375
470,1.07003,67.1875
471,0.924978,71.875
472,1.11492,75.0
473,0.968389,71.875
474,1.28688,62.5
475,0.73622,81.25
476,1.43634,59.375
477,0.86655,76.5625
478,0.866565,78.125
479,1.11502,67.1875
480,0.743064,78.125
481,0.879903,71.875
482,0.917841,79.6875
483,0.775296,76.5625
484,0.876758,70.3125
485,1.09344,65.625
486,0.851327,76.5625
487,0.933896,76.5625
488,1.09424,71.875
489,0.971316,73.4375
490,1.11082,73.4375
491,0.949872,75.0
492,0.980385,65.625
493,0.91024,73.4375
494,0.835834,79.6875
495,1.45151,70.3125
496,0.861929,78.125
497,1.06989,71.875
498,1.05377,68.75
499,0.988251,65.625
500,1.02841,70.3125
501,0.951111,70.3125
502,1.28271,68.75
503,1.21398,67.1875
504,0.693265,85.9375
505,1.07324,70.3125
506,0.949081,70.3125
507,1.0341,73.4375
508,1.24767,65.625
509,0.82132,81.25
510,1.16669,68.75
511,0.97238,76.5625
512,0.958359,76.5625
513,0.835806,78.125
514,0.714768,81.25
515,0.85179,76.5625
516,0.9403,71.875
517,1.0461,76.5625
518,1.16443,65.625
519,1.0616,68.75
520,0.648697,85.9375
521,0.6442,87.5
522,1.24477,62.5
523,0.801575,78.125
524,0.714922,79.6875
525,1.01441,71.875
526,1.10389,73.4375
527,1.07851,67.1875
528,1.23197,68.75
529,1.20766,71.875
530,0.97028,79.6875
531,0.910474,70.3125
532,0.903835,76.5625
533,0.852085,68.75
534,0.948299,75.0
535,0.95017,73.4375
536,1.02749,73.4375
537,0.62958,89.0625
538,1.34784,60.9375
539,0.939432,75.0
540,1.00518,67.1875
541,0.675228,82.8125
542,0.880008,70.3125
543,1.17954,60.9375
544,1.09348,73.4375
545,1.19884,73.4375
546,0.914794,79.6875
547,1.15638,62.5
548,0.747824,84.375
549,0.861997,76.5625
550,1.02471,75.0
551,0.653048,79.6875
552,0.812709,78.125
553,0.68451,82.8125
554,1.08409,67.1875
555,1.2127,62.5
556,0.673573,82.8125
557,1.21149,67.1875
558,0.972,73.4375
559,0.766005,81.25
560,1.1591,64.0625
561,0.822484,76.5625
562,1.19709,64.0625
563,0.671945,84.375
564,0.835129,76.5625
565,0.657119,84.375
566,0.678135,85.9375
567,1.11634,67.1875
568,1.20739,75.0
569,0.791942,78.125
570,0.887381,79.6875
571,1.08419,73.4375
572,0.877778,71.875
573,1.21144,71.875
574,0.759712,84.375
575,0.753505,84.375
576,0.616631,82.8125
577,0.659334,82.8125
578,1.01529,68.75
579,0.935104,70.3125
580,0.941956,75.0
581,0.805407,76.5625
582,0.854887,84.375
583,0.961152,79.6875
584,1.06741,71.875
585,0.690079,79.6875
586,0.724708,76.5625
587,0.74864,78.125
588,1.08106,70.3125
589,1.30171,64.0625
590,0.87295,73.4375
591,0.746001,84.375
592,0.898781,75.0
593,0.949614,71.875
594,0.69688,79.6875
595,0.786076,79.6875
596,0.646554,85.9375
597,0.915012,84.375
598,1.03615,79.6875
599,0.533076,90.625
600,0.772973,79.6875
601,0.789322,78.125
602,0.936209,79.6875
603,0.889452,81.25
604,0.620107,81.25
605,1.086,68.75
606,0.700897,84.375
607,1.007,75.0
608,1.15756,64.0625
609,0.670378,85.9375
610,0.857819,81.25
611,0.734554,78.125
612,0.967227,75.0
613,1.1663,65.625
614,0.841047,71.875
615,1.19327,65.625
616,1.00563,67.1875
617,1.31384,62.5
618,1.2816,64.0625
619,0.758824,79.6875
620,1.09277,65.625
621,0.557531,82.8125
622,1.03481,76.5625
623,0.981671,71.875
624,1.08628,75.0
625,0.663714,81.25
626,0.568822,85.9375
627,1.04618,70.3125
628,0.816388,78.125
629,0.661739,75.0
630,0.826297,79.6875
631,0.86609,71.875
632,0.842164,78.125
633,1.05058,73.4375
634,0.966949,71.875
635,0.656126,84.375
636,1.25307,67.1875
637,0.788337,76.5625
638,0.563812,90.625
639,0.905726,78.125
640,1.00139,76.5625
641,0.786733,82.8125
642,0.859486,75.0
643,0.857822,84.375
644,0.826429,79.6875
645,0.876285,71.875
646,0.872245,79.6875
647,0.783117,81.25
648,0.929066,65.625
649,0.697567,82.8125
650,0.738799,85.9375
651,0.858752,78.125
652,0.796682,82.8125
653,0.93661,73.4375
654,0.688621,84.375
655,0.809879,75.0
656,0.957938,70.3125
657,1.15,70.3125
658,0.842678,67.1875
659,0.87808,79.6875
660,0.753378,78.125
661,0.792367,76.5625
662,0.669513,81.25
663,0.880648,71.875
664,0.921869,73.4375
665,0.763572,84.375
666,0.960221,76.5625
667,0.954362,76.5625
668,0.717567,82.8125
669,1.08499,65.625
670,0.749846,79.6875
671,0.9343,78.125
672,0.936802,75.0
673,0.5958,85.9375
674,0.559653,84.375
675,0.888269,71.875
676,0.878528,75.0
677,0.955339,70.3125
678,0.883894,76.5625
679,0.942415,73.4375
680,1.21988,71.875
681,0.850598,73.4375
682,1.03336,76.5625
683,1.07265,75.0
684,0.768566,75.0
685,0.599815,85.9375
686,1.13545,75.0
687,1.13491,68.75
688,0.637235,89.0625
689,0.911362,73.4375
690,0.945738,73.4375
691,0.887078,73.4375
692,1.12708,67.1875
693,0.716212,85.9375
694,0.552237,85.9375
695,1.30397,70.3125
696,0.766258,81.25
697,0.672256,81.25
698,0.797774,79.6875
699,1.14836,71.875
700,1.20408,64.0625
701,1.06135,73.4375
702,1.03469,76.5625
703,0.791785,79.6875
704,0.701907,82.8125
705,0.717601,87.5
706,0.787283,79.6875
707,0.817434,78.125
708,0.975058,73.4375
709,0.750267,81.25
710,0.784913,81.25
711,0.663299,81.25
712,0.76187,79.6875
713,0.937271,73.4375
714,0.749826,79.6875
715,0.76513,75.0
716,0.735241,79.6875
717,0.709867,85.9375
718,0.859783,82.8125
719,0.835818,73.4375
720,0.882219,75.0
721,0.803294,75.0
722,0.721403,78.125
723,0.607261,87.5
724,0.841413,78.125
725,0.617648,85.9375
726,0.689405,79.6875
727,0.970282,73.4375
728,0.812714,71.875
729,0.939144,70.3125
730,0.638802,82.8125
731,0.801421,79.6875
732,0.684348,78.125
733,0.916651,70.3125
734,0.484872,84.375
735,0.655715,78.125
736,0.751467,82.8125
737,0.773551,78.125
738,0.569067,82.8125
739,0.93997,75.0
740,0.778084,75.0
741,1.1795,75.0
742,1.07737,71.875
743,0.767524,76.5625
744,0.909312,78.125
745,0.708518,82.8125
746,0.693534,82.8125
747,0.917683,75.0
748,0.639228,85.9375
749,0.763645,78.125
750,0.911022,76.5625
751,0.613391,87.5
752,0.914154,78.125
753,0.792028,76.5625
754,0.950684,76.5625
755,0.991481,73.4375
756,0.84031,75.0
757,0.69248,79.6875
758,0.80996,79.6875
759,0.707051,81.25
760,0.983701,75.0
761,0.895485,78.125
762,0.90509,76.5625
763,1.1376,64.0625
764,0.841491,78.125
765,1.11372,76.5625
766,0.618392,84.375
767,0.82103,75.0
768,0.562746,89.0625
769,0.698897,78.125
770,0.692345,76.5625
771,0.687129,78.125
772,0.654431,85.9375
773,0.833648,81.25
774,0.860674,75.0
775,0.817932,75.0
776,1.07413,65.625
777,0.809309,76.5625
778,0.76751,78.125
779,0.803902,75.0
780,0.602893,82.8125
781,1.05416,71.875
782,0.759372,73.4375
783,0.755233,79.6875
784,0.877091,82.8125
785,0.861758,81.25
786,0.760362,79.6875
787,0.446406,92.1875
788,0.828436,79.6875
789,0.808127,89.0625
790,0.720212,84.375
791,0.75736,79.6875
792,0.78192,79.6875
793,0.903613,78.125
794,0.705431,84.375
795,0.64831,79.6875
796,0.873126,79.6875
797,0.563525,85.9375
798,0.865666,75.0
799,0.745963,81.25
800,0.808321,75.0
801,1.46719,76.5625
802,1.06995,75.0
803,1.12011,70.3125
804,0.673568,84.375
805,0.608259,84.375
806,1.03016,71.875
807,0.734665,82.8125
808,0.677403,81.25
809,0.754047,78.125
810,1.34868,62.5
811,0.951187,75.0
812,0.714128,85.9375
813,0.659632,78.125
814,1.34331,70.3125
815,0.970224,75.0
816,0.816495,78.125
817,0.683864,85.9375
818,0.908493,70.3125
819,0.734703,76.5625
820,0.887282,75.0
821,0.73742,75.0
822,0.997162,70.3125
823,0.742892,79.6875
824,1.00026,70.3125
825,0.710388,84.375
826,0.976174,75.0
827,0.665096,82.8125
828,0.768236,75.0
829,0.941946,73.4375
830,0.567465,82.8125
831,0.799153,78.125
832,0.71325,79.6875
833,0.672895,79.6875
834,0.790741,71.875
835,1.14793,68.75
836,0.698941,81.25
837,0.472911,85.9375
838,1.30179,62.5
839,1.04362,75.0
840,0.713115,78.125
841,0.940591,73.4375
842,0.791957,75.0
843,0.726113,78.125
844,0.838927,79.6875
845,0.700698,81.25
846,0.674342,87.5
847,0.917586,75.0
848,0.640121,82.8125
849,0.732973,79.6875
850,0.769324,81.25
851,0.664598,81.25
852,0.827449,75.0
853,0.61349,79.6875
854,0.575145,87.5
855,0.858537,79.6875
856,1.04776,73.4375
857,1.2248,67.1875
858,0.930935,84.375
859,0.916282,84.375
860,0.77791,78.125
861,0.642435,85.9375
862,0.676592,79.6875
863,0.820617,81.25
864,0.954765,76.5625
865,0.55548,87.5
866,0.518915,89.0625
867,0.565094,87.5
868,0.860859,73.4375
869,0.71391,81.25
870,1.02941,68.75
871,0.606145,87.5
872,1.00373,67.1875
873,0.7901,73.4375
874,0.869241,73.4375
875,0.745967,78.125
876,0.879279,75.0
877,0.45601,92.1875
878,0.87636,79.6875
879,0.84721,79.6875
880,0.715239,82.8125
881,0.695738,81.25
882,0.519301,89.0625
883,0.714412,84.375
884,0.747786,84.375
885,0.675816,85.9375
886,0.912995,78.125
887,0.916377,71.875
888,0.637159,85.9375
889,0.581969,84.375
890,0.802161,81.25
891,0.941503,71.875
892,0.859332,79.6875
893,0.780234,85.9375
894,0.685253,84.375
895,0.966689,70.3125
896,0.604089,84.375
897,0.71636,84.375
898,0.83364,76.5625
899,0.724029,81.25
900,0.806795,79.6875
901,0.664968,79.6875
902,0.889869,76.5625
903,0.739284,79.6875
904,0.78451,76.5625
905,0.810844,78.125
906,0.56966,85.9375
907,1.15941,76.5625
908,0.791051,81.25
909,0.82563,79.6875
910,0.594898,85.9375
911,0.728171,78.125
912,1.05682,73.4375
913,0.882528,73.4375
914,0.907526,79.6875
915,0.554833,84.375
916,0.692497,79.6875
917,1.25178,76.5625
918,0.625583,87.5
919,0.608287,81.25
920,0.645405,85.9375
921,1.12358,68.75
922,0.962818,79.6875
923,0.866743,78.125
924,0.699781,79.6875
925,0.832058,81.25
926,0.751206,76.5625
927,0.758293,85.9375
928,0.885119,70.3125
929,0.842642,75.0
930,0.704592,78.125
931,0.591219,84.375
932,0.682426,82.8125
933,0.44621,90.625
934,0.784209,81.25
935,1.04135,70.3125
936,0.564285,89.0625
937,0.894317,71.875
938,0.634191,82.8125
939,1.24747,73.4375
940,0.799566,75.0
941,0.638279,87.5
942,0.735889,76.5625
943,0.787616,76.5625
944,0.709823,75.0
945,0.910447,76.5625
946,0.887504,78.125
947,0.826348,78.125
948,0.54819,87.5
949,0.65642,79.6875
950,0.976065,81.25
951,0.680415,87.5
952,0.782228,78.125
953,0.898932,78.125
954,0.955629,75.0
955,0.842781,78.125
956,0.857566,70.3125
957,0.680549,79.6875
958,1.08235,65.625
959,0.846491,73.4375
960,0.944389,75.0
961,0.650297,85.9375
962,0.590189,85.9375
963,1.15012,75.0
964,1.04017,67.1875
965,1.12443,76.5625
966,0.818536,75.0
967,0.604479,87.5
968,0.640041,84.375
969,0.595254,81.25
970,0.64462,82.8125
971,0.977316,71.875
972,0.679406,84.375
973,0.639274,76.5625
974,1.01675,73.4375
975,0.525421,90.625
976,0.706646,79.6875
977,0.726716,79.6875
978,0.69418,85.9375
979,0.586351,84.375
980,0.785166,79.6875
981,0.703401,85.9375
982,0.539699,89.0625
983,0.985232,76.5625
984,0.868934,76.5625
985,0.745845,82.8125
986,0.649747,84.375
987,0.654628,85.9375
988,0.58616,84.375
989,0.844826,76.5625
990,0.799578,78.125
991,0.493154,85.9375
992,1.09589,76.5625
993,1.17646,76.5625
994,0.709886,79.6875
995,0.980329,75.0
996,1.02025,75.0
997,0.720038,79.6875
998,0.982409,81.25
999,0.541952,87.5
1000,0.785333,85.9375
1001,1.08176,75.0
1002,0.7064,78.125
1003,1.15022,71.875
1004,0.719395,81.25
1005,0.510274,92.1875
1006,0.587091,85.9375
1007,0.671135,85.9375
1008,1.26073,65.625
1009,0.662273,79.6875
1010,0.891327,84.375
1011,0.930029,84.375
1012,0.839043,71.875
1013,0.792706,81.25
1014,0.900041,78.125
1015,1.03159,67.1875
1016,0.884893,85.9375
1017,0.50164,89.0625
1018,0.598409,84.375
1019,0.624537,85.9375
1020,0.734311,78.125
1021,0.599196,79.6875
1022,0.780525,79.6875
1023,1.02285,71.875
1024,0.877506,70.3125
1025,0.635579,81.25
1026,0.660878,84.375
1027,0.542257,92.1875
1028,0.732727,85.9375
1029,0.851846,78.125
1030,0.869744,79.6875
1031,0.81497,73.4375
1032,0.771969,81.25
1033,1.17258,75.0
1034,0.431772,92.1875
1035,0.634656,85.9375
1036,0.698154,81.25
1037,0.679394,79.6875
1038,0.982242,79.6875
1039,0.637481,84.375
1040,1.12713,71.875
1041,0.948514,71.875
1042,0.672769,78.125
1043,0.535873,87.5
1044,1.38484,71.875
1045,0.494384,84.375
1046,0.661909,81.25
1047,0.886582,78.125
1048,0.69969,85.9375
1049,0.702989,79.6875
1050,0.744386,85.9375
1051,0.960325,82.8125
1052,0.55994,89.0625
1053,0.560367,82.8125
1054,0.575595,84.375
1055,0.617234,87.5
1056,0.696163,81.25
1057,0.609749,89.0625
1058,0.660975,79.6875
1059,0.637543,81.25
1060,1.05486,78.125
1061,0.673494,79.6875
1062,0.655765,87.5
1063,0.76277,81.25
1064,1.04559,79.6875
1065,0.650972,82.8125
1066,0.585321,84.375
1067,0.600621,81.25
1068,0.707113,81.25
1069,0.751522,78.125
1070,0.683876,85.9375
1071,0.678416,78.125
1072,0.871489,76.5625
1073,0.658128,85.9375
1074,0.844356,78.125
1075,0.704485,78.125
1076,0.778464,78.125
1077,0.671848,81.25
1078,0.707531,84.375
1079,0.643572,79.6875
1080,0.692292,81.25
1081,0.587542,90.625
1082,0.818878,79.6875
1083,0.662146,87.5
1084,0.769887,78.125
1085,0.932621,76.5625
1086,0.933493,76.5625
1087,0.988967,75.0
1088,0.44771,92.1875
1089,0.643091,82.8125
1090,0.577308,82.8125
1091,0.417559,89.0625
1092,0.839114,79.6875
1093,0.573993,82.8125
1094,0.491639,90.625
1095,0.733889,79.6875
1096,0.622499,82.8125
1097,0.691236,81.25
1098,0.804496,75.0
1099,0.514928,87.5
1100,0.869091,81.25
1101,0.518602,90.625
1102,0.835317,78.125
1103,0.598585,82.8125
1104,0.672433,85.9375
1105,0.744566,76.5625
1106,1.30758,71.875
1107,0.933035,75.0
1108,0.770024,73.4375
1109,0.658222,81.25
1110,0.589207,87.5
1111,0.756593,82.8125
1112,0.530896,84.375
1113,0.628094,87.5
1114,0.598363,81.25
1115,0.89824,76.5625
1116,0.894009,81.25
1117,1.14815,81.25
1118,0.511188,84.375
1119,0.665254,82.8125
1120,0.775429,73.4375
1121,0.453449,89.0625
1122,0.842479,78.125
1123,0.707291,82.8125
1124,0.821962,78.125
1125,0.78091,79.6875
1126,0.824762,76.5625
1127,1.01434,71.875
1128,0.807061,78.125
1129,0.527561,92.1875
1130,0.633833,82.8125
1131,0.830569,75.0
1132,0.876285,76.5625
1133,0.783036,78.125
1134,0.945655,78.125
1135,0.616053,84.375
1136,0.763882,75.0
1137,0.864018,76.5625
1138,0.931925,76.5625
1139,0.700395,81.25
1140,0.856987,76.5625
1141,0.700586,85.9375
1142,0.838114,76.5625
1143,1.04455,70.3125
1144,0.56382,85.9375
1145,0.858722,81.25
1146,0.633206,87.5
1147,0.774946,79.6875
1148,0.788293,76.5625
1149,0.694928,82.8125
1150,0.964704,76.5625
1151,0.616706,84.375
1152,1.14265,71.875
1153,0.527676,85.9375
1154,0.439096,89.0625
1155,0.773603,70.3125
1156,0.602437,82.8125
1157,0.640909,82.8125
1158,0.791349,79.6875
1159,0.768824,76.5625
1160,0.700924,78.125
1161,0.455027,90.625
1162,0.524066,84.375
1163,0.533743,84.375
1164,0.581286,84.375
1165,0.704065,79.6875
1166,0.447926,87.5
1167,1.04649,71.875
1168,0.941572,73.4375
1169,0.582579,89.0625
1170,0.595297,79.6875
1171,0.556355,89.0625
1172,0.855487,73.4375
1173,0.612376,85.9375
1174,0.542092,85.9375
1175,0.825022,78.125
1176,0.65657,81.25
1177,0.476871,90.625
1178,0.87488,81.25
1179,0.68934,81.25
1180,0.719497,84.375
1181,0.570293,82.8125
1182,0.518032,92.1875
1183,0.777404,75.0
1184,0.628494,85.9375
1185,0.616486,84.375
1186,0.731643,79.6875
1187,1.42713,76.5625
1188,0.589458,89.0625
1189,0.414348,85.9375
1190,0.634066,87.5
1191,0.342172,96.875
1192,0.820932,81.25
1193,0.452916,87.5
1194,0.788388,79.6875
1195,0.594593,82.8125
1196,0.751197,79.6875
1197,0.553499,85.9375
1198,0.786562,79.6875
